order_id,customer_id,order_date,status,order_type
18349,6288,2024-12-05 15:50:02.764205,Pending,Dine-in
18350,8619,2024-05-22 19:04:51.819910,Completed,Takeaway
18351,3384,2024-06-08 10:07:57.565864,Pending,Delivery
18352,3205,2024-10-16 20:17:20.732189,Completed,Takeaway
18353,4224,2025-01-20 02:53:49.795861,Pending,Delivery
18354,18538,2025-03-10 15:26:55.418798,Completed,Delivery
18355,6930,2025-03-25 06:32:07.512310,Cancelled,Delivery
18356,6360,2024-05-18 14:55:52.010094,Pending,Takeaway
18357,9497,2024-09-28 10:03:15.906192,Cancelled,Dine-in
18358,13806,2025-03-21 03:11:36.775164,Pending,Delivery
18359,693,2024-12-28 16:00:03.873103,Pending,Takeaway
18360,11217,2024-04-26 00:59:33.590835,Pending,Dine-in
18361,17617,2024-08-17 18:44:32.181704,Completed,Dine-in
18362,12925,2024-08-20 02:18:23.244163,Completed,Delivery
18363,686,2024-12-17 15:43:18.906907,Cancelled,Dine-in
18364,2525,2024-12-23 18:13:44.036877,Completed,Delivery
18365,10864,2024-11-04 23:34:04.934882,Pending,Takeaway
18366,1717,2025-01-10 09:47:26.207288,Completed,Takeaway
18367,8405,2024-12-31 18:46:08.253972,Completed,Dine-in
18368,13116,2024-04-18 11:37:38.961003,Completed,Delivery
18369,15104,2024-06-01 12:51:10.591745,Completed,Dine-in
18370,3530,2024-06-26 01:39:21.801054,Pending,Takeaway
18371,13815,2024-05-17 21:17:47.820387,Pending,Takeaway
18372,6940,2024-05-17 16:05:46.897043,Pending,Takeaway
18373,16755,2025-03-22 22:18:06.366613,Cancelled,Delivery
18374,10874,2024-04-10 22:39:14.008676,Completed,Delivery
18375,12346,2025-04-01 04:17:09.077004,Completed,Dine-in
18376,12775,2024-05-23 07:48:51.154836,Pending,Takeaway
18377,7983,2024-05-05 16:36:39.562129,Pending,Takeaway
18378,5415,2024-10-21 19:04:08.239671,Completed,Takeaway
18379,18636,2024-11-28 21:06:03.079911,Pending,Takeaway
18380,7692,2024-06-26 04:34:05.523100,Cancelled,Dine-in
18381,2405,2025-01-25 16:01:57.091216,Pending,Dine-in
18382,8583,2024-10-05 15:40:53.287234,Pending,Takeaway
18383,3290,2024-09-30 21:32:02.659653,Completed,Dine-in
18384,12293,2025-03-13 04:27:22.679524,Pending,Delivery
18385,13090,2025-03-28 04:50:16.526064,Cancelled,Delivery
18386,17705,2024-12-06 16:59:59.377619,Pending,Takeaway
18387,2804,2024-10-22 22:22:26.328232,Completed,Takeaway
18388,18442,2025-02-28 12:41:39.995192,Pending,Dine-in
18389,8382,2024-06-06 16:18:25.835360,Cancelled,Dine-in
18390,4808,2025-01-29 14:21:56.403575,Cancelled,Dine-in
18391,12312,2024-04-20 04:09:27.731738,Cancelled,Dine-in
18392,12007,2024-09-28 04:54:06.673230,Cancelled,Dine-in
18393,3659,2024-09-01 14:41:19.250361,Completed,Delivery
18394,5375,2025-03-10 03:49:33.268224,Pending,Dine-in
18395,1799,2024-10-16 16:40:25.345866,Completed,Dine-in
18396,18948,2025-01-27 02:37:30.765817,Pending,Dine-in
18397,18742,2024-12-12 13:42:24.900755,Pending,Dine-in
18398,16193,2024-04-30 21:49:51.902804,Completed,Delivery
18399,9796,2025-03-08 12:18:38.232633,Completed,Dine-in
18400,16000,2025-01-08 06:11:57.246855,Cancelled,Dine-in
18401,12936,2025-01-19 21:37:23.876669,Cancelled,Takeaway
18402,10192,2025-03-07 08:38:17.216642,Pending,Takeaway
18403,16778,2024-05-17 05:15:04.496782,Pending,Takeaway
18404,6139,2024-12-30 22:45:00.447369,Completed,Dine-in
18405,11762,2024-11-02 18:00:57.029331,Cancelled,Delivery
18406,3206,2024-08-06 03:28:55.655608,Pending,Delivery
18407,17615,2024-08-03 12:42:40.613781,Cancelled,Delivery
18408,17588,2024-08-23 18:43:07.372628,Pending,Delivery
18409,12301,2024-08-21 16:16:11.574316,Pending,Takeaway
18410,15012,2024-05-30 19:07:48.790360,Pending,Delivery
18411,18612,2024-09-14 22:49:34.745517,Cancelled,Takeaway
18412,14916,2024-10-08 00:53:53.900455,Pending,Takeaway
18413,68,2025-02-22 13:35:34.370499,Pending,Delivery
18414,16826,2024-11-11 13:24:37.183671,Cancelled,Takeaway
18415,2642,2024-12-15 14:36:25.578550,Cancelled,Delivery
18416,11766,2024-07-15 19:31:56.477189,Pending,Delivery
18417,14130,2025-01-09 10:43:41.836827,Pending,Dine-in
18418,332,2024-10-26 06:07:43.863951,Pending,Delivery
18419,12241,2024-09-28 10:05:11.924273,Cancelled,Takeaway
18420,5195,2025-01-16 10:10:27.063329,Cancelled,Delivery
18421,15635,2024-07-27 08:08:24.689311,Completed,Delivery
18422,9643,2024-05-21 19:46:03.426416,Completed,Dine-in
18423,18760,2024-10-12 14:49:45.078658,Cancelled,Dine-in
18424,1428,2024-06-28 06:46:18.500489,Cancelled,Dine-in
18425,8632,2024-06-04 14:55:44.897711,Cancelled,Delivery
18426,3988,2024-04-15 00:55:07.347918,Cancelled,Delivery
18427,7490,2025-02-18 15:11:44.115595,Completed,Takeaway
18428,15779,2025-01-25 04:25:47.139220,Completed,Delivery
18429,5968,2024-07-07 19:19:45.652678,Cancelled,Delivery
18430,1112,2025-01-20 06:12:36.845824,Pending,Dine-in
18431,9907,2025-02-21 21:08:53.653932,Completed,Takeaway
18432,10230,2025-01-14 15:01:15.949272,Cancelled,Dine-in
18433,82,2024-11-09 10:42:07.562274,Completed,Dine-in
18434,7395,2025-03-07 05:44:19.885462,Completed,Delivery
18435,10663,2025-03-02 07:37:59.302809,Completed,Takeaway
18436,5159,2024-07-21 16:15:10.157308,Cancelled,Takeaway
18437,15507,2024-12-21 20:50:08.141331,Pending,Dine-in
18438,2022,2025-03-19 11:56:54.074755,Pending,Takeaway
18439,18035,2024-05-26 04:48:24.899040,Completed,Dine-in
18440,13874,2024-05-14 04:52:12.273391,Pending,Dine-in
18441,12952,2025-03-27 11:56:44.905230,Completed,Delivery
18442,12608,2025-01-30 22:44:34.588998,Completed,Takeaway
18443,16072,2024-12-29 22:29:57.852749,Cancelled,Takeaway
18444,117,2025-02-21 20:18:11.758813,Cancelled,Takeaway
18445,11455,2025-02-01 14:55:51.260355,Cancelled,Delivery
18446,14343,2024-05-08 21:45:58.449901,Pending,Takeaway
18447,4875,2024-09-08 21:48:45.405281,Cancelled,Takeaway
18448,19433,2025-01-23 08:31:51.255673,Cancelled,Delivery
18449,6119,2024-10-30 05:23:15.288453,Completed,Delivery
18450,9074,2025-01-09 01:21:43.591518,Completed,Takeaway
18451,16192,2024-11-01 03:08:21.728517,Pending,Takeaway
18452,13481,2024-10-09 01:27:36.022699,Pending,Dine-in
18453,8959,2024-10-08 21:44:14.732412,Pending,Dine-in
18454,2382,2024-08-24 08:27:14.698369,Cancelled,Dine-in
18455,5923,2024-09-14 21:22:22.077081,Completed,Dine-in
18456,5107,2024-11-06 09:20:13.432675,Cancelled,Delivery
18457,14007,2024-09-28 15:23:37.579168,Completed,Delivery
18458,6926,2025-01-15 21:53:50.510314,Cancelled,Takeaway
18459,8901,2024-08-23 04:47:56.149608,Cancelled,Takeaway
18460,3941,2024-04-18 21:45:56.722712,Completed,Takeaway
18461,9566,2025-02-22 11:35:47.814375,Cancelled,Takeaway
18462,19298,2024-08-23 23:45:40.989359,Cancelled,Dine-in
18463,8804,2025-01-06 13:04:16.834770,Completed,Takeaway
18464,1921,2024-10-16 00:01:39.140108,Completed,Delivery
18465,19002,2024-10-11 00:59:10.734579,Pending,Takeaway
18466,3126,2024-05-20 21:08:58.600015,Cancelled,Takeaway
18467,4509,2024-07-14 13:51:47.661148,Cancelled,Delivery
18468,18922,2024-09-09 03:22:22.994130,Pending,Delivery
18469,6928,2024-06-25 20:29:21.911630,Cancelled,Dine-in
18470,1457,2024-11-30 16:00:53.222260,Completed,Delivery
18471,2678,2024-08-07 21:06:13.736351,Cancelled,Dine-in
18472,7871,2025-01-21 18:31:27.939594,Cancelled,Takeaway
18473,923,2025-02-19 08:15:11.117985,Completed,Takeaway
18474,9709,2025-01-23 07:25:38.864335,Pending,Delivery
18475,13609,2025-01-20 02:07:17.516814,Pending,Delivery
18476,13004,2024-10-18 04:19:02.394996,Completed,Takeaway
18477,8107,2024-04-29 23:39:57.342689,Completed,Dine-in
18478,19146,2025-04-02 19:19:15.036640,Cancelled,Delivery
18479,19681,2024-09-16 23:56:33.728988,Cancelled,Dine-in
18480,11981,2024-09-16 04:14:05.152663,Pending,Dine-in
18481,15430,2025-03-18 03:38:52.560772,Cancelled,Takeaway
18482,509,2024-04-15 00:33:42.851838,Completed,Dine-in
18483,15119,2024-12-10 23:36:19.753390,Pending,Dine-in
18484,1510,2024-07-06 17:05:16.966445,Completed,Takeaway
18485,16339,2024-06-23 10:45:57.092255,Cancelled,Dine-in
18486,16180,2025-02-28 22:38:04.395738,Pending,Takeaway
18487,18656,2024-04-16 18:57:19.257183,Completed,Takeaway
18488,8189,2024-07-30 07:15:32.711394,Pending,Takeaway
18489,234,2024-08-07 05:48:15.581982,Completed,Takeaway
18490,12898,2025-02-15 21:26:30.677850,Completed,Dine-in
18491,10793,2025-02-03 10:45:14.179790,Pending,Delivery
18492,1571,2024-12-12 06:33:25.453612,Completed,Delivery
18493,6603,2024-08-11 14:21:39.532316,Completed,Takeaway
18494,7120,2025-03-15 20:23:29.619705,Cancelled,Dine-in
18495,5368,2024-08-21 11:51:05.133043,Completed,Takeaway
18496,10568,2024-08-07 05:49:33.728626,Cancelled,Dine-in
18497,3240,2025-03-17 13:27:49.066689,Pending,Takeaway
18498,18195,2024-12-15 02:42:27.724858,Pending,Dine-in
18499,4206,2025-01-05 17:11:05.472393,Completed,Takeaway
18500,8593,2024-07-29 01:38:51.285243,Cancelled,Delivery
18501,11529,2024-11-09 11:08:27.275414,Pending,Delivery
18502,9303,2025-02-21 06:08:43.538265,Pending,Takeaway
18503,6552,2025-03-19 13:25:28.180367,Cancelled,Takeaway
18504,457,2024-10-05 16:21:46.575170,Pending,Dine-in
18505,1322,2024-04-13 06:27:57.743187,Pending,Takeaway
18506,16212,2025-01-22 12:07:36.790706,Pending,Delivery
18507,19327,2024-10-19 08:03:54.803355,Pending,Takeaway
18508,15556,2024-08-26 18:16:11.366198,Pending,Dine-in
18509,17196,2024-12-14 05:42:42.143734,Completed,Dine-in
18510,9519,2025-01-03 17:13:48.443832,Cancelled,Delivery
18511,15882,2024-05-10 18:47:35.037362,Pending,Dine-in
18512,13338,2024-11-18 04:56:33.332757,Completed,Dine-in
18513,16296,2024-05-11 06:16:43.627205,Completed,Dine-in
18514,19844,2024-05-27 20:04:59.525066,Cancelled,Delivery
18515,16149,2024-09-02 05:51:54.558229,Pending,Dine-in
18516,19636,2024-05-03 11:45:11.915422,Pending,Delivery
18517,4121,2024-06-06 23:38:02.435748,Cancelled,Takeaway
18518,18924,2025-02-26 07:55:11.290727,Completed,Dine-in
18519,9714,2024-09-23 08:33:09.015039,Cancelled,Takeaway
18520,5116,2025-03-28 03:54:30.030584,Completed,Delivery
18521,9158,2024-07-28 09:24:10.578192,Completed,Takeaway
18522,16002,2024-07-11 01:55:19.659025,Pending,Dine-in
18523,9246,2024-10-16 18:18:15.601231,Completed,Delivery
18524,13096,2024-10-09 19:17:14.900355,Pending,Takeaway
18525,9576,2024-07-23 03:43:43.221859,Pending,Dine-in
18526,3668,2024-11-12 21:41:46.148190,Cancelled,Dine-in
18527,19256,2024-05-30 12:07:58.581825,Pending,Delivery
18528,16504,2024-05-05 17:52:18.657321,Pending,Delivery
18529,12210,2024-06-23 10:54:37.876691,Completed,Delivery
18530,5085,2024-07-31 23:39:44.125014,Pending,Dine-in
18531,5010,2025-02-06 15:43:51.414504,Pending,Dine-in
18532,3206,2024-11-08 02:17:58.328501,Cancelled,Delivery
18533,16119,2024-09-18 01:15:11.801319,Pending,Delivery
18534,4225,2024-10-26 18:55:02.891158,Completed,Takeaway
18535,3905,2025-01-05 18:54:36.882528,Pending,Delivery
18536,6177,2024-09-14 00:46:19.327723,Pending,Takeaway
18537,4441,2024-08-31 02:52:38.968544,Completed,Takeaway
18538,19028,2024-10-19 00:26:45.254716,Cancelled,Dine-in
18539,5412,2024-09-11 12:45:16.875603,Completed,Dine-in
18540,14975,2025-03-16 03:38:27.868795,Pending,Delivery
18541,4867,2024-09-07 08:42:28.417255,Pending,Delivery
18542,6373,2024-06-22 11:34:18.065842,Completed,Delivery
18543,15330,2024-12-17 12:17:51.480292,Completed,Delivery
18544,18912,2024-12-23 14:25:00.350291,Pending,Dine-in
18545,18459,2025-01-26 14:04:44.939849,Cancelled,Takeaway
18546,11040,2024-10-19 07:02:42.626628,Pending,Delivery
18547,5809,2025-01-05 09:37:29.892429,Completed,Dine-in
18548,1944,2025-01-13 05:49:31.774456,Completed,Dine-in
18549,19529,2024-12-26 16:21:10.289564,Pending,Dine-in
18550,19527,2025-01-07 07:38:30.776669,Cancelled,Takeaway
18551,3392,2024-08-28 14:47:39.624671,Cancelled,Delivery
18552,11356,2024-06-03 19:01:15.158914,Cancelled,Takeaway
18553,2765,2024-10-31 04:56:55.930979,Pending,Dine-in
18554,783,2024-09-28 17:45:42.311005,Completed,Dine-in
18555,9996,2025-02-28 08:37:51.231505,Completed,Takeaway
18556,19383,2025-04-02 22:08:32.867140,Cancelled,Delivery
18557,17302,2025-01-09 16:27:16.798467,Completed,Dine-in
18558,16904,2025-01-13 10:18:23.942037,Pending,Takeaway
18559,7419,2025-02-16 01:02:59.701508,Completed,Takeaway
18560,112,2025-03-23 13:17:16.849763,Cancelled,Dine-in
18561,2620,2024-11-19 12:46:50.739433,Pending,Delivery
18562,13359,2024-09-15 08:16:14.430370,Pending,Dine-in
18563,11920,2024-05-12 15:18:20.853590,Pending,Delivery
18564,6764,2024-07-26 02:28:12.393151,Cancelled,Takeaway
18565,1492,2024-05-10 21:10:19.605791,Pending,Delivery
18566,10074,2025-01-16 17:00:09.222157,Cancelled,Takeaway
18567,19021,2025-01-11 04:53:52.374971,Completed,Delivery
18568,2021,2024-09-08 02:50:37.693063,Completed,Dine-in
18569,9221,2024-11-09 05:42:28.049496,Cancelled,Dine-in
18570,8237,2024-12-28 06:55:17.183177,Completed,Delivery
18571,19903,2024-05-20 13:05:04.487650,Cancelled,Dine-in
18572,534,2024-04-11 08:53:18.497945,Completed,Takeaway
18573,18085,2025-03-08 11:24:50.385335,Pending,Delivery
18574,5491,2024-07-16 23:09:20.374826,Completed,Delivery
18575,1035,2025-02-10 07:53:22.385661,Completed,Dine-in
18576,18992,2024-04-13 10:06:22.677366,Pending,Dine-in
18577,13534,2024-06-22 07:09:02.757724,Pending,Delivery
18578,11950,2024-05-02 11:08:12.179842,Pending,Delivery
18579,6206,2024-04-11 17:37:44.929930,Cancelled,Takeaway
18580,6883,2025-01-23 06:41:15.042225,Pending,Delivery
18581,13970,2024-06-01 09:39:44.087838,Pending,Delivery
18582,12537,2025-03-01 21:20:31.083773,Completed,Delivery
18583,18403,2025-01-23 22:52:51.772024,Completed,Delivery
18584,5904,2024-08-10 08:50:45.210581,Pending,Delivery
18585,16766,2024-07-07 02:11:56.539297,Completed,Delivery
18586,10318,2024-11-03 18:30:38.224749,Completed,Takeaway
18587,15009,2024-06-10 00:28:02.318021,Cancelled,Dine-in
18588,19761,2025-02-12 21:26:55.440730,Cancelled,Takeaway
18589,10590,2024-04-28 05:37:20.823602,Completed,Delivery
18590,10277,2024-10-24 04:42:58.186069,Pending,Takeaway
18591,3284,2024-10-21 17:11:27.528958,Completed,Delivery
18592,14024,2024-04-23 03:55:29.205697,Cancelled,Dine-in
18593,9558,2025-03-30 03:25:54.089061,Completed,Takeaway
18594,17306,2024-11-28 02:54:20.548563,Cancelled,Dine-in
18595,13444,2025-03-23 12:53:31.351073,Completed,Dine-in
18596,6823,2024-09-13 08:16:37.227817,Cancelled,Takeaway
18597,16541,2024-11-01 07:53:15.619639,Completed,Delivery
18598,8847,2024-10-04 05:52:23.594301,Completed,Dine-in
18599,9815,2024-11-29 17:35:42.048602,Completed,Delivery
18600,9215,2024-10-12 02:24:09.712373,Pending,Takeaway
18601,17019,2024-08-06 23:32:53.974737,Completed,Takeaway
18602,5428,2025-01-03 02:12:05.851195,Pending,Delivery
18603,16540,2024-10-15 15:05:38.675879,Cancelled,Delivery
18604,1219,2024-11-19 04:34:11.788986,Cancelled,Delivery
18605,3162,2025-02-22 12:28:12.491678,Cancelled,Delivery
18606,2070,2024-07-17 06:40:59.508600,Pending,Delivery
18607,6383,2025-01-26 09:09:59.309290,Pending,Delivery
18608,9311,2024-05-09 00:52:06.774927,Completed,Delivery
18609,10853,2025-02-09 15:03:09.900105,Completed,Delivery
18610,5289,2024-09-02 20:51:04.472227,Completed,Delivery
18611,13940,2024-12-22 20:30:12.143983,Cancelled,Delivery
18612,16057,2025-01-25 21:37:44.643164,Cancelled,Dine-in
18613,5521,2024-12-18 18:23:07.587150,Completed,Takeaway
18614,14481,2025-03-28 23:44:33.234499,Completed,Delivery
18615,1571,2024-12-07 01:30:29.334629,Pending,Dine-in
18616,10789,2024-10-29 18:39:12.990182,Pending,Delivery
18617,10875,2024-04-05 19:33:24.863557,Pending,Dine-in
18618,5542,2024-06-01 06:16:18.049997,Cancelled,Takeaway
18619,12637,2024-08-22 08:22:32.510782,Cancelled,Delivery
18620,14377,2025-03-21 19:34:30.737378,Cancelled,Takeaway
18621,15814,2024-09-28 21:52:23.437974,Cancelled,Takeaway
18622,17672,2025-01-03 21:15:46.396228,Completed,Takeaway
18623,4188,2024-05-24 21:38:53.797028,Pending,Takeaway
18624,7153,2024-07-14 02:30:07.394913,Completed,Dine-in
18625,1470,2024-12-15 13:20:17.545618,Cancelled,Dine-in
18626,14983,2024-11-22 04:15:09.968785,Completed,Dine-in
18627,10991,2024-12-17 10:29:28.840310,Cancelled,Delivery
18628,8092,2024-07-16 04:53:49.004352,Pending,Takeaway
18629,13476,2024-09-26 18:53:15.922076,Completed,Dine-in
18630,19379,2024-12-20 00:06:03.527579,Pending,Takeaway
18631,2149,2024-05-23 13:02:51.556640,Completed,Delivery
18632,18253,2025-02-03 10:38:18.721254,Cancelled,Dine-in
18633,3534,2024-04-12 00:28:22.287839,Pending,Delivery
18634,13418,2024-05-26 16:01:10.159188,Pending,Dine-in
18635,19703,2025-02-24 11:08:33.722191,Completed,Dine-in
18636,12827,2024-12-21 18:59:22.451318,Completed,Dine-in
18637,6988,2024-06-23 05:50:51.470468,Cancelled,Takeaway
18638,1542,2024-12-16 15:06:41.973197,Cancelled,Delivery
18639,18228,2024-04-18 03:33:27.266861,Cancelled,Takeaway
18640,11319,2024-10-29 05:12:52.592948,Pending,Delivery
18641,19382,2025-03-22 00:37:15.222470,Completed,Delivery
18642,13578,2024-11-20 00:38:19.717607,Cancelled,Dine-in
18643,11436,2024-09-30 09:49:49.222046,Pending,Takeaway
18644,10066,2024-09-19 07:18:33.651032,Completed,Delivery
18645,16086,2024-07-05 15:23:25.073629,Completed,Takeaway
18646,2171,2024-11-12 18:08:18.602931,Cancelled,Dine-in
18647,19957,2024-07-25 22:06:43.593782,Cancelled,Takeaway
18648,3123,2024-06-15 07:04:03.001676,Cancelled,Delivery
18649,2999,2024-08-05 21:43:22.070888,Pending,Takeaway
18650,8125,2024-12-21 19:38:28.197567,Completed,Dine-in
18651,17879,2025-03-15 10:50:56.423920,Pending,Takeaway
18652,17485,2024-06-30 00:18:11.270051,Pending,Dine-in
18653,16647,2024-05-17 13:32:51.564634,Cancelled,Delivery
18654,1397,2024-11-14 21:44:57.380485,Completed,Dine-in
18655,18577,2024-10-31 01:08:15.985470,Cancelled,Takeaway
18656,10804,2024-06-19 06:12:19.312354,Completed,Takeaway
18657,9917,2025-03-05 06:10:21.259116,Completed,Delivery
18658,7471,2024-05-29 18:26:52.011900,Completed,Delivery
18659,6105,2025-02-11 11:56:23.092812,Cancelled,Delivery
18660,2569,2025-02-28 22:13:56.664094,Completed,Delivery
18661,3672,2024-09-04 06:21:08.711027,Pending,Takeaway
18662,7079,2024-05-17 22:36:28.847236,Cancelled,Takeaway
18663,16224,2024-10-23 03:49:08.066006,Completed,Delivery
18664,1526,2024-08-13 01:35:20.438324,Completed,Delivery
18665,17432,2025-02-27 20:56:02.059444,Pending,Delivery
18666,13366,2025-02-27 00:25:14.883934,Pending,Delivery
18667,12950,2024-04-22 23:12:24.600814,Pending,Delivery
18668,6759,2024-09-17 17:41:49.283510,Pending,Delivery
18669,18958,2024-04-10 21:52:25.376723,Pending,Delivery
18670,8885,2024-04-24 05:21:36.278485,Completed,Delivery
18671,1055,2024-11-11 14:17:04.784628,Cancelled,Takeaway
18672,13273,2024-11-11 09:18:49.014574,Pending,Delivery
18673,10417,2025-03-15 23:29:42.803552,Pending,Dine-in
18674,17258,2025-04-03 09:38:18.137187,Cancelled,Delivery
18675,3925,2024-04-10 09:47:05.170838,Pending,Delivery
18676,8653,2024-07-18 15:45:28.586870,Pending,Delivery
18677,2056,2024-12-15 05:46:27.734211,Completed,Takeaway
18678,1660,2025-02-09 20:43:37.598698,Completed,Dine-in
18679,5081,2024-08-10 10:52:57.863057,Pending,Takeaway
18680,9465,2024-10-17 10:19:33.799709,Completed,Delivery
18681,15494,2024-09-24 06:40:31.903928,Pending,Dine-in
18682,10587,2025-02-14 12:05:39.698618,Completed,Takeaway
18683,11516,2024-09-02 04:08:36.375901,Completed,Takeaway
18684,16749,2024-10-25 18:09:25.244381,Cancelled,Delivery
18685,11241,2024-07-19 14:12:36.269643,Completed,Delivery
18686,13462,2024-08-02 07:20:28.386581,Cancelled,Delivery
18687,8698,2025-03-28 13:38:21.735502,Completed,Takeaway
18688,18339,2024-05-04 04:02:04.491961,Completed,Dine-in
18689,6260,2025-03-01 23:32:49.604876,Completed,Takeaway
18690,11362,2024-04-23 04:09:55.461265,Pending,Delivery
18691,6875,2025-03-04 17:38:06.745484,Cancelled,Delivery
18692,6737,2024-09-09 09:19:13.051659,Pending,Delivery
18693,296,2024-10-06 16:37:44.302493,Pending,Takeaway
18694,713,2024-04-26 07:28:43.501595,Cancelled,Takeaway
18695,650,2024-06-08 05:33:15.820729,Cancelled,Dine-in
18696,9042,2025-02-13 13:57:30.672290,Completed,Delivery
18697,11175,2024-09-18 21:56:30.703901,Cancelled,Dine-in
18698,16276,2025-03-11 22:57:59.143869,Pending,Delivery
18699,19486,2025-03-05 02:22:40.731926,Completed,Delivery
18700,8062,2024-07-09 19:58:16.592893,Pending,Takeaway
18701,8931,2024-07-06 18:09:22.507495,Completed,Dine-in
18702,7519,2024-04-23 04:53:26.035218,Cancelled,Dine-in
18703,6398,2024-09-18 05:20:07.565446,Pending,Delivery
18704,8850,2025-01-25 00:36:58.505849,Pending,Takeaway
18705,8725,2024-05-23 21:31:56.227793,Pending,Delivery
18706,17600,2025-02-01 15:47:31.914016,Pending,Takeaway
18707,5336,2024-09-17 21:49:45.869561,Cancelled,Takeaway
18708,19174,2024-05-26 02:35:16.573987,Cancelled,Delivery
18709,18682,2024-04-21 07:15:36.484916,Completed,Dine-in
18710,3636,2024-12-28 01:23:56.908644,Completed,Delivery
18711,6457,2025-02-14 19:59:25.148287,Cancelled,Delivery
18712,13560,2024-05-08 03:22:47.000842,Cancelled,Delivery
18713,9848,2024-11-23 09:50:27.213003,Completed,Dine-in
18714,453,2024-04-12 09:16:03.241982,Cancelled,Takeaway
18715,10076,2024-11-16 10:05:59.308942,Completed,Dine-in
18716,14064,2024-12-14 16:21:51.673428,Cancelled,Takeaway
18717,18254,2025-03-17 19:50:17.207165,Cancelled,Dine-in
18718,8456,2024-10-17 04:15:03.411107,Cancelled,Delivery
18719,6095,2024-04-07 11:33:29.149760,Completed,Takeaway
18720,11363,2024-06-29 08:51:22.458018,Pending,Dine-in
18721,4061,2024-11-10 22:55:22.315966,Pending,Dine-in
18722,13479,2025-03-30 16:38:17.840386,Pending,Takeaway
18723,13543,2024-08-23 13:15:14.043925,Pending,Dine-in
18724,4577,2024-08-20 05:57:12.224538,Completed,Delivery
18725,8523,2024-06-02 20:27:03.378844,Pending,Takeaway
18726,10638,2024-10-02 08:58:54.714022,Cancelled,Delivery
18727,4736,2024-09-09 02:40:50.735985,Completed,Delivery
18728,7590,2024-09-21 06:34:50.307000,Cancelled,Dine-in
18729,9463,2024-08-14 06:55:30.859452,Pending,Dine-in
18730,16818,2024-05-30 10:32:21.147207,Pending,Delivery
18731,4911,2025-01-07 09:11:51.043720,Pending,Delivery
18732,12770,2025-01-11 21:14:56.818949,Pending,Takeaway
18733,17239,2024-09-30 02:08:58.443049,Completed,Takeaway
18734,6119,2025-02-11 04:21:10.011753,Cancelled,Delivery
18735,3175,2024-10-07 13:42:52.809014,Pending,Takeaway
18736,10676,2024-08-25 06:08:45.995037,Cancelled,Takeaway
18737,15297,2025-01-31 05:09:08.571156,Completed,Takeaway
18738,16116,2024-10-31 03:05:03.673320,Pending,Dine-in
18739,10426,2025-03-07 17:41:45.567230,Pending,Dine-in
18740,2567,2025-03-16 12:33:28.556930,Completed,Dine-in
18741,17368,2024-06-09 00:31:16.658912,Completed,Dine-in
18742,15219,2025-03-08 21:25:47.646813,Cancelled,Delivery
18743,11534,2024-05-02 11:42:03.139418,Pending,Dine-in
18744,2478,2024-06-05 06:53:12.737106,Cancelled,Delivery
18745,11047,2024-07-07 03:42:21.319104,Completed,Takeaway
18746,2771,2024-12-13 15:16:06.433879,Pending,Dine-in
18747,13985,2025-03-08 17:13:45.653319,Completed,Dine-in
18748,3545,2025-01-26 10:02:36.517435,Pending,Takeaway
18749,10059,2025-01-11 08:25:52.793319,Cancelled,Takeaway
18750,3993,2024-09-07 17:54:56.745391,Pending,Takeaway
18751,14325,2024-12-29 04:38:08.824944,Pending,Takeaway
18752,10147,2025-03-27 06:26:34.158925,Cancelled,Dine-in
18753,14229,2024-07-15 00:42:36.132878,Pending,Delivery
18754,19229,2024-11-28 21:55:12.886453,Completed,Takeaway
18755,5545,2024-11-20 02:24:23.792463,Pending,Takeaway
18756,10774,2024-10-20 00:27:24.589141,Pending,Takeaway
18757,2,2024-05-16 09:55:53.416166,Pending,Delivery
18758,11940,2024-10-04 20:02:32.024849,Pending,Dine-in
18759,19215,2025-03-18 13:41:22.128848,Cancelled,Dine-in
18760,7804,2024-09-22 15:54:44.018114,Cancelled,Delivery
18761,13800,2024-05-02 00:09:32.503915,Pending,Dine-in
18762,4120,2024-11-28 07:18:33.834339,Cancelled,Dine-in
18763,12084,2024-11-27 13:02:01.460319,Pending,Delivery
18764,1618,2024-07-28 18:28:09.788054,Cancelled,Dine-in
18765,4811,2024-10-17 05:57:54.243434,Pending,Takeaway
18766,16535,2024-04-16 14:33:19.034630,Cancelled,Dine-in
18767,19807,2024-10-23 05:37:17.591023,Cancelled,Takeaway
18768,210,2024-12-21 14:56:48.327423,Completed,Takeaway
18769,8187,2025-01-05 08:04:29.781660,Pending,Takeaway
18770,19573,2024-04-17 13:03:04.439826,Cancelled,Delivery
18771,14959,2024-05-17 16:00:20.949108,Cancelled,Dine-in
18772,17172,2025-03-20 09:44:01.552163,Cancelled,Takeaway
18773,17704,2024-08-15 11:16:08.394158,Pending,Takeaway
18774,16275,2024-08-11 22:21:00.130601,Cancelled,Delivery
18775,15255,2024-06-18 20:40:46.880448,Cancelled,Takeaway
18776,10984,2024-09-02 14:52:14.268539,Pending,Takeaway
18777,12411,2025-02-15 05:38:06.397629,Completed,Dine-in
18778,5649,2024-07-21 18:48:40.364466,Completed,Takeaway
18779,9624,2024-05-24 22:12:16.484549,Completed,Takeaway
18780,6222,2024-08-10 00:20:51.580947,Pending,Takeaway
18781,16216,2024-12-30 21:15:29.709522,Cancelled,Delivery
18782,3780,2024-09-18 19:12:15.771341,Cancelled,Delivery
