payment_id,order_id,payment_date,amount,payment_method
25687,35296,2024-12-08 18:31:18.800662,258.96,Cash
25688,7265,2024-11-04 18:33:51.549497,725.06,Credit Card
25689,6540,2024-05-18 19:22:16.929090,961.69,Cash
25690,49993,2024-04-10 21:15:25.731064,1740.23,Credit Card
25691,20645,2025-03-26 09:52:32.150678,1107.83,UPI
25692,18438,2024-05-22 02:30:26.123859,1136.14,UPI
25693,5383,2025-01-12 07:07:21.906230,1090.71,Credit Card
25694,44007,2025-03-10 12:48:41.284642,484.18,Net Banking
25695,38635,2025-02-26 16:38:35.344135,212.81,UPI
25696,16580,2024-09-03 17:40:11.641576,239.66,UPI
25697,28427,2024-08-03 10:13:00.499276,886.65,Cash
25698,6835,2024-12-01 14:09:49.542830,208.46,Credit Card
25699,58,2024-05-31 10:36:27.483735,388.32,Credit Card
25700,32809,2024-04-08 23:04:34.410205,631.17,Cash
25701,1519,2025-03-29 07:18:13.859137,1721.53,Cash
25702,13761,2024-04-25 19:18:33.286451,937.72,UPI
25703,47659,2024-07-13 02:17:11.854198,1830.24,Cash
25704,15729,2024-12-04 17:44:35.610410,1364.3,Credit Card
25705,9923,2024-05-10 18:51:11.484136,502.89,Net Banking
25706,46675,2024-05-08 03:56:57.796694,683.58,Cash
25707,26252,2024-08-03 13:04:05.475701,711.41,Credit Card
25708,680,2025-03-25 06:10:27.023473,1097.06,Credit Card
25709,10297,2024-08-30 12:32:33.662041,152.22,Credit Card
25710,34555,2024-09-06 14:39:58.263211,744.28,UPI
25711,1184,2024-08-09 15:33:03.902923,1002.77,Net Banking
25712,40719,2024-12-18 06:23:33.621531,1569.8,Credit Card
25713,24021,2024-12-21 10:40:03.196142,1280.86,Credit Card
25714,39331,2024-11-06 06:27:39.545074,695.36,UPI
25715,28807,2025-01-28 21:34:52.718572,1140.93,Net Banking
25716,16162,2024-10-11 05:38:30.751804,598.74,Cash
25717,41394,2024-10-21 05:18:07.118029,159.75,UPI
25718,3094,2024-12-02 12:48:05.034832,202.69,Credit Card
25719,44992,2024-12-25 02:52:56.572531,1425.68,Net Banking
25720,30996,2024-12-08 02:55:42.582014,1357.49,Net Banking
25721,14319,2024-07-24 21:31:55.009068,1808.92,UPI
25722,42809,2024-10-04 12:13:13.056998,1489.06,Net Banking
25723,20489,2024-06-17 00:44:04.668368,344.9,UPI
25724,23352,2024-05-22 14:56:43.633695,1530.93,Credit Card
25725,17216,2024-07-23 11:13:01.458052,1729.78,Credit Card
25726,5757,2025-04-02 22:03:23.134555,1466.63,UPI
25727,4449,2024-05-26 10:40:48.868924,1821.85,Cash
25728,27274,2024-08-22 07:40:46.712803,1980.38,Credit Card
25729,21747,2024-12-10 22:44:05.787971,190.17,Cash
25730,48045,2024-12-19 03:20:02.111475,1868.76,UPI
25731,22429,2024-04-09 05:45:49.772997,1487.87,Cash
25732,39329,2024-05-11 06:12:50.782528,101.52,Credit Card
25733,37387,2024-06-01 03:00:06.078554,1876.16,UPI
25734,210,2024-09-23 21:53:16.992920,703.12,UPI
25735,16786,2024-07-15 22:25:31.557163,868.49,Credit Card
25736,36009,2024-08-11 10:52:21.421429,1402.29,UPI
25737,34242,2025-02-09 06:18:30.567144,1563.32,UPI
25738,30804,2025-01-06 01:35:17.615547,853.43,Credit Card
25739,9300,2024-09-21 13:26:31.482556,633.45,Credit Card
25740,12633,2024-11-05 01:32:04.132155,1662.56,Cash
25741,33382,2024-05-30 09:42:15.836622,724.26,Cash
25742,31423,2024-08-20 19:24:47.944777,413.22,Cash
25743,6770,2025-04-04 13:02:43.182595,1770.76,UPI
25744,32816,2024-09-10 08:07:42.704303,1570.22,Credit Card
25745,49826,2024-05-13 06:09:37.554437,1863.93,Net Banking
25746,41310,2025-02-03 16:39:35.185964,1822.78,Net Banking
25747,47567,2025-01-08 05:28:11.806622,1210.86,UPI
25748,47595,2024-12-01 04:51:33.388402,1833.58,Cash
25749,23753,2025-02-10 16:23:54.438823,1003.89,Cash
25750,48468,2024-05-08 05:56:25.218864,1214.04,UPI
25751,42996,2025-01-10 22:51:01.227212,437.18,Credit Card
25752,1131,2025-03-20 21:13:22.679919,755.12,Net Banking
25753,3169,2025-03-21 04:20:09.114496,860.41,Cash
25754,27005,2024-08-15 02:36:52.321149,261.48,Cash
25755,13706,2024-11-18 16:07:10.303049,1460.79,Cash
25756,19593,2025-03-06 04:17:13.399201,1245.33,UPI
25757,17532,2024-09-04 10:32:44.695262,1673.85,Net Banking
25758,47920,2024-04-10 18:42:04.321650,182.26,Cash
25759,48753,2024-11-13 10:06:02.618466,491.69,Credit Card
25760,42727,2024-11-26 02:39:12.906171,1188.46,Credit Card
25761,38036,2024-11-08 09:04:41.236937,149.94,Credit Card
25762,37618,2024-10-19 06:56:22.536412,1356.24,UPI
25763,12945,2024-06-08 14:38:56.308714,1404.22,UPI
25764,14417,2024-04-17 09:18:02.254995,540.58,UPI
25765,6232,2025-01-05 23:13:28.919542,1069.52,UPI
25766,14444,2024-12-18 01:33:58.150117,1655.01,Net Banking
25767,42990,2024-04-17 07:21:10.662068,1528.74,UPI
25768,10781,2025-03-25 17:35:30.054298,1797.09,Credit Card
25769,45547,2025-03-18 21:12:08.710969,720.43,Cash
25770,5369,2024-05-09 21:57:58.537366,1436.76,Net Banking
25771,1978,2025-03-20 09:13:48.018017,1607.01,Credit Card
25772,28834,2024-08-15 18:33:47.249343,899.91,Net Banking
25773,7857,2024-07-01 05:42:06.223146,1900.16,Cash
25774,1452,2024-09-11 08:17:05.236889,1239.47,Net Banking
25775,47335,2024-06-07 03:16:06.732789,903.2,Cash
25776,37633,2024-10-31 04:40:36.363026,1568.98,Cash
25777,40269,2024-05-03 02:56:43.631703,358.58,Net Banking
25778,185,2025-01-05 15:41:57.372765,239.53,UPI
25779,12149,2025-01-11 21:48:05.852304,881.36,Credit Card
25780,17937,2024-10-05 03:42:39.205663,881.55,Net Banking
25781,6125,2024-07-14 08:43:31.096494,1273.28,UPI
25782,30347,2024-05-20 22:01:12.350998,351.15,Cash
25783,37904,2024-08-03 06:59:44.434695,1953.39,UPI
25784,25460,2024-05-13 07:58:10.424869,1473.4,Net Banking
25785,39267,2024-10-30 04:56:57.097273,734.98,Credit Card
25786,22569,2025-02-07 20:21:18.313271,1813.09,UPI
25787,42931,2024-12-13 16:14:19.151335,1207.3,UPI
25788,13636,2024-07-08 10:36:10.964697,1491.63,Net Banking
25789,37802,2024-07-26 01:03:22.422861,1124.43,Net Banking
25790,24940,2025-02-17 19:24:11.755969,1816.49,Credit Card
25791,35081,2025-02-08 06:51:11.632210,648.66,Net Banking
25792,14932,2024-12-26 18:54:52.132465,958.03,Net Banking
25793,48998,2025-04-02 14:14:21.376601,213.21,Net Banking
25794,41700,2024-11-09 10:51:15.331953,1514.54,Credit Card
25795,15883,2024-04-04 19:51:48.319432,1484.21,Cash
25796,23114,2024-09-30 09:47:26.165712,553.84,UPI
25797,22961,2024-07-23 17:29:49.059784,1638.73,Net Banking
25798,38949,2024-04-28 03:16:11.494762,523.55,Cash
25799,38722,2024-11-08 10:59:44.693227,904.85,Cash
25800,37278,2025-02-04 13:43:14.264997,1677.76,Net Banking
25801,32528,2024-07-15 05:29:18.085164,1381.03,Cash
25802,12638,2024-05-11 17:23:10.465532,294.19,Credit Card
25803,18435,2025-03-05 08:16:01.862857,977.55,Net Banking
25804,17981,2024-10-26 01:41:48.589889,195.26,Net Banking
25805,26505,2024-04-20 00:50:19.712192,640.95,UPI
25806,37535,2024-08-03 04:14:34.607276,277.08,Net Banking
25807,16235,2024-04-15 01:49:59.841396,675.08,Net Banking
25808,25421,2024-04-21 19:26:51.085172,435.81,UPI
25809,36482,2024-10-25 20:41:49.800480,730.31,Credit Card
25810,25400,2024-09-06 23:22:29.760459,1392.03,Credit Card
25811,15931,2024-07-19 14:17:01.249332,604.04,Cash
25812,16285,2025-02-27 03:36:56.545017,1226.81,Cash
25813,4531,2025-01-27 19:41:06.967943,1170.27,Net Banking
25814,5078,2024-10-20 14:01:57.655999,834.67,Net Banking
25815,38758,2024-07-05 15:26:31.770904,1951.71,Net Banking
25816,40612,2024-08-23 09:03:55.803099,1709.55,Cash
25817,7536,2024-10-20 16:53:45.819633,540.03,UPI
25818,31187,2025-03-01 02:28:09.305166,1042.67,Cash
25819,27212,2024-09-13 13:10:07.035614,1754.7,UPI
25820,3199,2024-10-29 05:30:06.808114,1001.34,Net Banking
25821,22824,2024-05-29 01:20:03.506303,1341.41,Credit Card
25822,12918,2024-07-15 02:58:33.147860,601.21,Credit Card
25823,15439,2024-10-18 01:31:36.817663,1467.61,Net Banking
25824,17815,2024-12-10 08:00:19.076295,995.08,Credit Card
25825,4744,2024-07-02 21:11:18.326337,1311.97,Cash
25826,39983,2024-10-14 17:51:25.320243,1753.12,Net Banking
25827,19748,2024-07-08 19:16:29.763978,517.95,UPI
25828,13521,2024-09-06 23:54:16.663881,1563.11,Net Banking
25829,36635,2024-11-03 13:14:21.241579,1726.3,UPI
25830,7432,2024-08-06 17:17:54.907775,1297.3,Credit Card
25831,21257,2024-09-26 21:52:10.283641,314.16,Net Banking
25832,33212,2024-06-19 13:05:21.622305,613.02,Cash
25833,47984,2025-03-11 21:04:01.377761,639.88,UPI
25834,30729,2025-03-26 02:49:37.221497,331.73,Cash
25835,36206,2024-07-25 10:14:36.147401,1184.04,UPI
25836,21518,2024-09-16 02:27:23.631402,490.95,Net Banking
25837,8488,2024-07-30 23:25:58.022718,1508.41,Credit Card
25838,35517,2025-01-20 20:33:54.512646,677.67,Credit Card
25839,1938,2025-02-06 14:36:13.711409,1255.57,Cash
25840,16294,2024-04-19 20:38:05.856657,211.54,UPI
25841,49942,2025-02-21 02:52:20.133481,427.09,Net Banking
25842,6974,2025-01-09 23:45:04.325931,615.95,UPI
25843,35032,2025-04-04 14:40:59.005117,451.71,UPI
25844,23800,2024-10-30 13:59:11.253382,854.14,UPI
25845,29675,2024-11-03 07:47:54.465078,497.67,Credit Card
25846,46426,2024-05-18 23:09:42.391968,1102.15,Cash
25847,8497,2024-11-24 14:02:04.045494,1073.89,Net Banking
25848,43000,2025-01-12 12:23:01.235166,1886.88,Cash
25849,29300,2024-04-27 14:23:41.546248,791.56,Net Banking
25850,38123,2025-01-23 19:22:11.888423,1903.16,Credit Card
25851,8689,2024-11-11 12:21:39.652318,463.71,Credit Card
25852,13444,2025-01-01 06:11:00.375058,1307.22,Net Banking
25853,12834,2025-03-05 15:09:22.352422,1737.27,UPI
25854,39111,2025-01-21 01:54:31.376110,1907.41,UPI
25855,41986,2024-06-08 13:05:54.804104,599.55,Net Banking
25856,10010,2024-08-05 12:36:46.378496,1965.07,UPI
25857,17790,2024-08-17 17:26:00.908589,1443.22,Net Banking
25858,10248,2024-08-13 21:02:52.463090,1934.43,Cash
25859,12765,2024-07-12 14:42:32.314573,122.14,UPI
25860,11479,2024-12-03 15:58:20.938516,612.79,UPI
25861,26028,2024-05-26 11:27:52.841655,1274.85,UPI
25862,39081,2024-07-21 10:56:55.561330,1215.44,Credit Card
25863,11793,2024-10-12 23:08:08.022355,1502.97,Net Banking
25864,12642,2024-07-08 17:52:42.920537,1804.46,Credit Card
25865,34270,2025-02-27 19:00:18.163306,1926.62,Cash
25866,1636,2024-10-24 05:25:40.928151,632.33,Net Banking
25867,10540,2025-01-13 16:35:48.032351,1863.82,Cash
25868,47511,2024-08-16 16:23:44.394055,774.38,Cash
25869,24718,2024-09-25 04:25:15.812073,883.43,Credit Card
25870,46132,2024-11-20 19:06:08.011996,297.3,Credit Card
25871,44120,2025-01-27 11:21:20.107233,484.52,Net Banking
25872,38453,2024-08-16 15:29:24.536552,204.02,Net Banking
25873,19830,2024-07-11 06:40:18.015651,552.73,Net Banking
25874,6823,2024-10-16 11:24:40.787373,1628.38,Credit Card
25875,38238,2024-06-16 12:23:33.023799,1394.51,Credit Card
25876,40306,2025-01-11 04:38:07.804950,1236.06,Credit Card
25877,30817,2024-04-17 01:56:59.721396,1257.08,UPI
25878,34150,2024-07-01 23:38:42.542977,1926.12,Net Banking
25879,22717,2024-09-05 01:56:47.329355,373.72,Net Banking
25880,30269,2025-03-04 07:05:19.919469,842.48,Net Banking
25881,43153,2024-07-18 19:00:05.898882,699.75,Net Banking
25882,2099,2024-10-11 07:39:16.364082,871.49,Net Banking
25883,47141,2024-05-29 22:37:21.335779,1813.39,Cash
25884,19817,2024-05-06 16:22:49.821164,1905.65,Credit Card
25885,12740,2024-05-30 13:42:55.758850,1389.04,Credit Card
25886,41555,2024-06-12 03:57:35.407006,782.94,Cash
25887,7950,2024-09-04 08:11:01.792401,1429.72,Cash
25888,6377,2024-08-07 23:59:21.567017,262.24,Cash
25889,44126,2024-05-27 21:56:56.171914,1568.28,UPI
25890,37543,2024-07-28 10:34:52.895908,979.45,Credit Card
25891,28758,2025-02-02 04:39:35.717604,1840.49,Credit Card
25892,44968,2024-10-02 12:50:14.392828,321.54,UPI
25893,14455,2024-10-12 01:41:49.084621,932.84,Net Banking
25894,34440,2024-12-24 15:05:06.908192,977.83,Credit Card
25895,23245,2024-10-08 16:56:16.604432,1435.52,Credit Card
25896,40139,2024-10-08 05:21:19.265008,180.51,UPI
25897,4541,2024-09-12 07:54:45.234789,165.93,Cash
25898,27058,2024-07-18 00:53:06.990822,1893.55,Cash
25899,41133,2024-07-16 06:42:31.342891,1749.34,Net Banking
25900,38202,2024-10-16 13:47:11.382852,1482.08,Credit Card
25901,10472,2024-08-08 06:49:55.749582,1557.75,Net Banking
25902,20364,2024-10-01 17:51:12.225703,1630.71,Net Banking
25903,37354,2024-12-24 15:35:05.134805,648.57,UPI
25904,8641,2024-06-16 00:52:24.081902,429.34,Net Banking
25905,14093,2025-01-18 13:57:27.771471,214.22,Net Banking
25906,9785,2024-06-04 01:58:35.959926,1165.95,Credit Card
25907,5535,2025-01-06 04:09:47.307405,1959.76,Credit Card
25908,13266,2024-10-07 00:12:21.377684,1692.25,Credit Card
25909,10488,2024-04-18 11:35:47.345667,434.9,Cash
25910,20737,2024-05-08 03:11:14.953342,1114.17,UPI
25911,37828,2025-01-06 14:36:35.840462,1387.62,Credit Card
25912,13535,2024-06-27 07:14:06.127655,1649.46,Net Banking
25913,20213,2024-08-21 05:17:41.620288,1652.59,UPI
25914,47443,2024-04-19 17:58:06.368976,1603.99,Cash
25915,37848,2024-06-13 17:38:48.950697,1812.72,UPI
25916,27286,2024-11-19 23:21:11.514571,1736.71,UPI
25917,12998,2024-07-01 03:56:36.105359,1981.8,Credit Card
25918,39894,2024-04-17 15:49:10.220784,1593.66,Credit Card
25919,3750,2025-03-16 17:45:09.052264,1254.31,Cash
25920,23841,2024-04-24 03:56:41.083026,1093.01,Cash
25921,18,2024-10-06 04:44:24.057662,203.87,Credit Card
25922,2558,2025-03-12 06:12:57.613055,279.24,Credit Card
25923,44540,2025-01-04 23:17:19.962795,191.19,Cash
25924,21330,2024-07-22 23:33:03.905667,1989.07,Cash
25925,24312,2024-12-08 12:02:48.134468,1270.33,UPI
25926,18926,2024-06-26 04:30:02.816367,1133.35,UPI
25927,21969,2024-06-15 09:14:02.103319,1134.29,UPI
25928,46144,2024-07-12 03:34:47.127893,1127.82,Cash
25929,42737,2024-10-16 01:39:31.088382,297.23,UPI
25930,43258,2024-05-19 20:35:21.738791,1437.85,Net Banking
25931,21841,2024-12-03 01:35:58.203280,782.44,Net Banking
25932,35550,2025-03-28 02:58:35.713212,567.23,UPI
25933,9901,2025-03-14 11:39:57.640974,941.71,Cash
25934,44904,2025-02-03 02:38:10.862660,1784.62,Credit Card
25935,43581,2024-07-28 00:48:58.695429,217.26,Credit Card
25936,25319,2024-11-27 04:13:48.495044,1866.94,Credit Card
25937,24069,2024-10-24 03:44:33.205462,153.17,Cash
25938,33324,2024-07-28 10:21:06.178808,1089.04,Cash
25939,35406,2024-08-27 07:03:16.576676,1520.39,Credit Card
25940,32139,2024-04-26 18:12:13.323716,1860.05,Net Banking
25941,34621,2024-07-01 15:55:51.039600,1174.79,Credit Card
25942,48663,2024-06-11 09:06:12.211714,380.6,Credit Card
25943,19777,2025-03-13 07:00:26.696383,1161.26,Cash
25944,32798,2025-04-02 03:14:11.099363,1297.09,Cash
25945,44860,2025-02-22 07:38:54.717317,1922.98,Net Banking
25946,49080,2025-03-13 00:41:51.756084,236.21,UPI
25947,14580,2024-11-07 20:05:43.924323,1631.17,Credit Card
25948,13813,2024-06-07 04:58:45.398228,1981.61,Cash
25949,14142,2024-11-25 01:32:15.872017,1989.92,Net Banking
25950,48575,2024-12-28 01:20:43.629755,959.33,Cash
25951,6873,2024-10-19 22:30:33.928096,1890.32,Net Banking
25952,26161,2024-06-02 18:51:33.254850,590.29,Credit Card
25953,37747,2024-10-16 11:31:52.774049,1821.27,UPI
25954,47825,2024-12-25 13:29:58.576860,1794.48,Credit Card
25955,352,2024-04-25 00:25:16.881464,1065.05,Cash
25956,24182,2024-10-11 16:07:41.255511,1205.17,Net Banking
25957,43899,2024-09-13 22:08:06.764031,295.01,Cash
25958,42257,2024-04-22 16:27:09.460091,1717.47,UPI
25959,43984,2025-03-27 11:21:50.285031,1869.48,Net Banking
25960,21334,2025-03-25 19:41:55.750789,336.21,Net Banking
25961,27685,2024-12-25 01:05:21.695654,1210.87,UPI
25962,43903,2024-12-19 20:53:05.012612,1082.43,Cash
25963,20213,2025-01-11 09:35:35.725029,1169.2,Cash
25964,31106,2024-10-30 00:09:43.667935,742.93,Credit Card
25965,31542,2024-04-13 18:48:21.574607,1044.07,UPI
25966,40447,2024-11-11 00:04:49.276382,1637.75,Credit Card
25967,41972,2024-09-17 20:45:54.426411,545.6,Cash
25968,6593,2024-07-22 01:54:08.382883,800.39,Cash
25969,6068,2024-12-19 02:11:29.899888,1839.43,UPI
25970,11621,2025-01-08 04:31:16.750482,433.77,Net Banking
25971,40689,2024-04-15 16:10:08.394502,117.67,UPI
25972,16462,2025-04-02 20:04:49.713076,481.83,Credit Card
25973,33066,2024-05-22 06:16:51.693927,547.42,Cash
25974,48491,2024-11-27 09:03:24.356780,710.07,Credit Card
25975,23602,2024-06-01 22:34:37.773715,1673.95,Net Banking
25976,33124,2025-03-30 23:33:21.695992,579.16,Cash
25977,9519,2025-03-02 05:30:54.230352,1176.29,UPI
25978,35832,2025-01-27 05:45:28.368474,1153.88,Credit Card
25979,35183,2024-11-01 14:39:47.336913,859.22,Credit Card
25980,27749,2025-02-14 13:29:01.945664,613.18,Net Banking
25981,26673,2024-06-04 08:50:04.116556,1069.19,Net Banking
25982,8336,2024-06-24 07:23:21.587801,204.26,UPI
25983,19405,2024-09-12 22:48:12.406929,1831.96,UPI
25984,6672,2024-04-12 00:12:41.506016,951.65,Cash
25985,17808,2024-10-22 19:56:24.384536,1437.27,Cash
25986,34191,2024-09-09 02:48:36.005944,1062.96,Net Banking
25987,39270,2024-07-12 17:12:36.306284,1932.88,Net Banking
25988,9414,2024-06-27 04:04:46.460881,1205.55,Cash
25989,15254,2024-05-22 06:09:13.376303,184.18,UPI
25990,26866,2024-10-21 21:44:05.644300,659.78,Net Banking
25991,12446,2024-05-05 10:53:54.343312,213.99,UPI
25992,45236,2024-06-19 06:28:51.318052,1046.0,Net Banking
25993,40343,2025-03-21 18:44:32.146791,1515.21,Cash
25994,21585,2024-04-08 14:34:42.634732,1670.85,Credit Card
25995,6278,2024-05-08 15:02:02.386575,1137.59,Net Banking
25996,30633,2024-09-07 14:52:20.061878,1153.5,UPI
25997,23115,2024-07-15 22:47:12.047368,1843.26,Credit Card
25998,37369,2025-01-25 12:32:08.602166,1054.63,Credit Card
25999,40737,2024-06-30 04:08:32.006391,1008.75,UPI
26000,48811,2025-03-19 19:07:03.847781,1426.6,Credit Card
26001,12666,2024-09-28 09:35:13.347355,1635.38,Net Banking
26002,3472,2024-10-16 03:50:39.185565,1197.82,Net Banking
26003,11742,2024-10-06 14:36:02.583992,1333.11,Net Banking
26004,26059,2025-03-14 03:10:33.717816,901.5,Net Banking
26005,40509,2024-04-22 01:23:01.665484,1506.2,UPI
26006,42472,2024-06-25 03:56:55.886858,459.37,Net Banking
26007,38412,2024-06-01 03:05:42.988028,285.92,Cash
26008,33182,2024-07-29 15:40:22.234017,389.95,Net Banking
26009,18939,2024-07-03 11:19:37.193161,757.01,Cash
26010,17052,2024-11-30 05:54:08.903656,1730.62,UPI
26011,21332,2024-08-10 01:33:38.675623,1337.85,Cash
26012,25918,2024-12-18 20:53:50.654362,475.58,UPI
26013,8628,2024-12-31 02:40:29.625048,554.98,Cash
26014,2840,2025-03-15 07:38:55.864609,1273.76,UPI
26015,36011,2025-01-21 16:56:31.610133,793.67,Cash
26016,47531,2024-11-23 17:18:46.420666,1088.32,UPI
26017,23358,2024-07-09 16:55:02.997601,1053.86,Cash
26018,37013,2024-12-31 07:13:21.631439,498.91,Cash
26019,40347,2024-10-25 10:16:33.549769,1527.22,Net Banking
26020,33621,2025-02-10 02:24:18.592145,504.25,Cash
26021,37100,2025-02-03 08:52:15.047787,1531.6,UPI
26022,23758,2024-08-29 09:07:16.126678,1706.06,Credit Card
26023,2652,2024-04-27 20:29:08.374878,1566.74,Credit Card
26024,5409,2024-10-05 07:14:38.020309,365.07,Net Banking
26025,2018,2025-02-16 10:41:08.467940,478.69,Net Banking
26026,21770,2024-06-04 23:01:22.108388,1500.77,Net Banking
26027,42869,2024-08-21 12:41:29.776656,1118.1,Credit Card
26028,29554,2025-02-01 04:06:48.839411,1345.62,Net Banking
26029,37679,2024-12-16 20:31:42.569877,365.96,Credit Card
26030,22381,2025-01-24 10:30:43.404032,1304.82,Cash
26031,13197,2025-01-12 04:41:48.952098,273.7,Credit Card
26032,24243,2024-08-25 07:15:07.965552,1848.49,Net Banking
26033,14951,2025-02-22 06:10:27.106829,1842.44,UPI
26034,20488,2024-09-10 03:06:31.972159,216.88,Cash
26035,31638,2024-04-20 00:51:10.586168,1623.74,Net Banking
26036,42500,2024-09-10 20:46:21.113801,1033.46,UPI
26037,11650,2024-06-10 11:30:44.881164,821.41,UPI
26038,40480,2024-10-21 11:34:59.181121,1544.04,Cash
26039,19522,2025-03-13 13:05:02.184713,1472.74,Cash
26040,29577,2025-03-26 18:54:23.030840,931.02,Credit Card
26041,34276,2024-12-08 15:09:03.713037,1737.57,Net Banking
26042,13334,2024-08-30 08:48:47.737885,751.11,UPI
26043,38284,2024-10-23 13:45:56.694920,103.2,Net Banking
26044,48956,2024-05-01 12:02:43.065126,246.49,Credit Card
26045,29912,2024-12-21 06:15:20.065592,329.39,Cash
26046,15695,2025-03-25 08:10:08.243878,1884.32,Cash
26047,47743,2025-03-13 02:25:55.784615,1362.03,Credit Card
26048,6204,2024-07-09 23:05:26.369091,283.21,Cash
26049,23197,2024-07-16 18:02:42.517205,253.42,Net Banking
26050,45757,2024-05-28 23:08:12.805993,1668.02,Credit Card
26051,27430,2025-02-24 14:29:40.308016,1827.13,UPI
26052,21245,2024-10-08 03:48:46.030370,607.86,Net Banking
26053,13807,2024-10-15 05:21:29.232414,642.06,Net Banking
26054,28012,2025-01-31 03:27:08.767020,1522.81,Net Banking
26055,14991,2025-01-28 17:20:32.730424,1677.03,Cash
26056,34986,2025-03-24 03:31:55.104906,1935.58,Credit Card
26057,1614,2024-12-26 17:35:53.200960,1053.2,Net Banking
26058,44523,2024-10-16 08:45:01.989075,1424.17,Cash
26059,10816,2025-02-02 16:45:50.941068,447.57,UPI
26060,3516,2024-06-03 13:16:02.097059,559.15,Net Banking
26061,47912,2024-08-27 22:05:57.106266,1533.55,Cash
26062,43244,2024-08-02 06:23:50.473612,479.73,UPI
26063,20437,2024-11-08 08:05:59.196365,504.3,UPI
26064,46913,2024-06-06 10:25:20.218500,1252.58,Credit Card
26065,27442,2024-09-26 00:07:35.265803,888.25,Net Banking
26066,18173,2024-09-28 04:20:22.531684,1739.69,Cash
26067,19401,2025-02-06 01:30:04.395839,1569.28,Net Banking
26068,47332,2024-06-16 14:22:26.552257,1818.47,Net Banking
26069,48509,2024-05-04 01:20:35.087534,623.61,Cash
26070,27841,2024-07-11 18:45:16.909562,1197.62,Cash
26071,32275,2024-07-25 17:32:02.205728,279.91,UPI
26072,3606,2025-03-15 23:01:40.752551,1898.98,Credit Card
26073,40073,2024-10-11 10:14:48.448428,1814.39,Net Banking
26074,38788,2024-07-12 18:15:28.306530,457.45,Credit Card
26075,157,2024-10-15 04:34:58.261492,1153.42,UPI
26076,2366,2024-07-11 15:16:32.904130,320.27,UPI
26077,4749,2024-09-14 07:00:24.775964,484.0,Credit Card
26078,26165,2024-11-10 21:31:38.438206,1139.2,Net Banking
26079,445,2024-09-28 12:57:35.798722,552.69,UPI
26080,26754,2024-09-02 14:30:51.227952,349.39,UPI
26081,30277,2024-09-28 19:10:20.378204,428.85,Net Banking
26082,35120,2025-03-10 11:40:13.385728,1658.45,UPI
26083,4353,2024-07-07 13:38:16.052161,305.8,Cash
26084,2772,2024-10-18 21:51:01.158266,814.61,Net Banking
26085,18373,2024-07-03 06:08:35.207614,682.76,Cash
26086,8692,2025-03-12 02:34:05.309958,1009.62,UPI
26087,18989,2024-04-27 16:07:37.460670,171.6,Credit Card
26088,1979,2024-07-14 09:52:10.832069,1105.8,UPI
26089,15140,2024-07-12 15:15:13.939658,1737.31,Cash
26090,46353,2025-01-01 23:49:47.511214,1489.11,Net Banking
26091,37710,2024-11-02 00:27:59.194881,642.04,Credit Card
26092,9716,2024-05-16 11:33:43.335278,834.51,Cash
26093,29587,2024-09-22 04:28:40.046071,1502.15,Net Banking
26094,16352,2024-07-13 06:22:32.004547,1626.64,Credit Card
26095,20381,2025-02-19 23:40:34.010547,1100.51,Credit Card
26096,11554,2024-12-14 17:13:53.853045,631.39,UPI
26097,20669,2024-11-10 07:21:10.731560,1589.73,UPI
26098,2100,2025-03-31 19:02:20.299003,1464.79,Credit Card
26099,39094,2024-04-20 22:18:26.335416,1891.52,Cash
26100,27334,2024-06-23 04:38:53.567465,892.93,UPI
26101,49844,2024-12-30 16:27:05.440076,1050.77,Net Banking
26102,30472,2024-08-19 15:35:10.252235,1989.33,Net Banking
26103,48955,2024-08-04 17:06:11.036743,831.58,Net Banking
26104,36919,2024-08-25 12:20:59.906684,1825.04,Net Banking
26105,39397,2024-04-19 16:49:17.881744,980.25,Net Banking
26106,38023,2024-10-22 06:33:06.110711,1671.29,Net Banking
26107,43753,2024-05-20 13:31:02.875717,1259.11,Net Banking
26108,14116,2024-05-30 04:40:16.122853,508.71,Net Banking
26109,28645,2024-11-30 05:01:29.885540,106.29,Net Banking
26110,3747,2024-12-06 03:37:30.249005,724.62,Credit Card
26111,19759,2024-10-27 21:03:44.048166,567.52,Net Banking
26112,10749,2024-10-19 19:00:14.168071,204.38,UPI
26113,31813,2025-03-15 20:26:40.859787,1289.47,Credit Card
26114,22834,2025-02-25 03:49:39.568416,1553.97,Net Banking
26115,31000,2024-07-03 20:48:30.463108,637.63,Cash
26116,3248,2024-05-20 16:33:22.576452,402.69,UPI
26117,2159,2024-11-03 23:27:06.859371,1439.18,Cash
26118,31636,2024-06-11 14:26:17.770655,1746.08,UPI
26119,43105,2024-07-31 17:55:43.661231,1104.02,UPI
26120,15406,2024-08-11 16:33:28.320253,1174.11,UPI
26121,22506,2024-07-26 19:29:38.895859,422.52,Net Banking
26122,39439,2024-10-27 07:52:39.519466,1763.7,Cash
26123,29373,2024-09-23 01:07:26.068542,1179.64,Net Banking
26124,23440,2024-09-20 17:22:07.444011,1865.11,Credit Card
26125,12042,2024-05-01 19:13:33.086817,458.95,Net Banking
26126,33845,2024-11-14 17:56:46.142686,710.29,Cash
26127,33754,2025-01-14 07:41:40.130940,393.49,Credit Card
26128,5746,2024-05-28 12:37:40.480803,999.91,Credit Card
