order_item_id,order_id,food_id,quantity,item_name
42988,20334,336,1,Wrap
11278,42054,183,3,Fries
17337,24920,122,4,Sushi
2876,12244,368,1,Sushi
1793,13667,326,1,Burger
35991,16467,359,1,Fries
13686,33937,435,1,Pizza
274,13589,189,1,Fries
5106,1256,451,1,Pizza
35249,7832,335,4,Burger
44582,22918,346,1,Sushi
3946,49206,198,4,Pizza
24194,32209,297,3,Sushi
36430,21155,274,3,Sushi
47532,1885,230,2,Fries
8765,32037,184,2,Sushi
44042,30754,288,3,Fries
29766,11870,323,1,Burger
42137,26388,134,4,Sushi
23957,7353,363,4,Pizza
23212,47753,397,3,Sushi
38266,23398,453,2,Fries
12071,15069,139,2,Fries
42824,26798,453,3,Wrap
30410,6412,438,3,Pizza
7174,17818,379,1,Fries
14691,3937,192,4,Sushi
11465,20037,278,1,Burger
8467,33693,101,3,Salad
27303,10658,227,4,Pizza
1754,27554,389,3,Pizza
1121,10325,498,2,Sushi
29644,6245,456,4,Wrap
31275,18777,157,1,Pizza
15861,16832,237,1,Pizza
8511,19607,287,2,Pizza
34105,27809,468,3,Salad
9038,45950,235,3,Salad
8789,33720,345,2,Fries
38287,39071,300,3,Salad
48556,7015,217,3,Wrap
36151,29830,479,2,Salad
12305,8149,310,2,Sushi
6500,20655,207,4,Salad
45835,36568,131,2,Sushi
40224,30616,419,1,Sushi
33228,2678,499,1,Pizza
8306,5926,470,3,Fries
48280,38967,344,1,Wrap
14785,31267,300,4,Salad
44057,34521,390,3,Burger
48333,47679,385,4,Sushi
33231,11841,137,3,Pizza
27316,35608,393,2,Sushi
23908,44323,294,3,Wrap
4427,31195,335,4,Burger
38342,25101,448,2,Burger
41761,5606,419,1,Salad
41441,6806,146,1,Fries
19476,7054,460,1,Fries
9065,2319,192,2,Salad
13138,16199,389,3,Sushi
21537,13499,287,1,Wrap
7001,4286,201,1,Wrap
27412,7422,197,2,Wrap
12689,6235,229,3,Sushi
29030,48644,147,4,Burger
27778,13502,477,2,Sushi
35644,15207,221,2,Burger
33751,16016,299,4,Sushi
10999,47833,459,4,Wrap
18878,46556,408,2,Fries
35462,36460,136,1,Fries
1769,10679,155,3,Burger
3098,6972,238,3,Wrap
15395,39328,331,2,Wrap
15046,22543,109,4,Burger
21194,39567,184,4,Burger
20746,33389,355,3,Fries
33054,32182,214,1,Burger
40165,1984,350,1,Wrap
35091,27662,138,3,Sushi
28906,35911,157,1,Burger
15793,44149,454,1,Burger
46906,13452,130,3,Sushi
24507,6193,370,2,Fries
9219,28220,138,3,Wrap
12493,18362,278,3,Fries
32346,23828,175,4,Burger
28987,31070,123,1,Salad
13229,17592,475,3,Fries
20376,45045,332,3,Salad
44849,28521,219,1,Pizza
2146,35562,488,1,Fries
5390,14995,428,4,Burger
20618,3228,417,1,Wrap
36470,29493,323,3,Salad
27999,26624,291,4,Burger
26950,19409,258,4,Pizza
43168,17118,408,1,Pizza
42030,6396,413,4,Pizza
44595,17901,364,2,Fries
24790,22215,363,1,Sushi
48883,40105,125,3,Burger
36119,3035,256,1,Burger
49014,9112,454,3,Wrap
23312,38860,163,1,Fries
30525,12365,499,4,Pizza
8497,34994,428,3,Fries
19324,10682,450,3,Pizza
8722,26640,220,3,Wrap
6181,4586,135,3,Pizza
49007,16505,311,4,Sushi
43064,26057,451,2,Salad
48571,11281,244,3,Fries
49155,4725,114,4,Salad
13334,40108,157,2,Sushi
39593,10350,381,2,Wrap
28730,49851,211,1,Sushi
8145,16205,386,3,Fries
33737,49643,141,1,Wrap
36328,16226,318,3,Wrap
12665,46160,241,1,Salad
43966,29313,448,3,Pizza
34453,21102,135,3,Fries
41987,8283,144,2,Sushi
48337,29236,150,1,Pizza
2786,19233,471,2,Sushi
31453,11861,496,1,Wrap
44959,29347,416,1,Burger
29481,48230,380,3,Salad
49901,10344,232,4,Sushi
49261,42445,289,4,Salad
12373,39651,419,1,Fries
41054,25027,124,4,Fries
8860,27438,468,2,Burger
6256,20359,119,4,Sushi
43846,3609,499,4,Pizza
16889,17714,177,4,Sushi
26061,25963,356,2,Burger
48175,9693,269,4,Pizza
40097,33067,480,3,Pizza
43929,1015,231,3,Salad
46338,42605,389,1,Pizza
1653,46610,472,2,Wrap
2588,32694,367,2,Sushi
6491,23455,419,2,Salad
243,6596,413,1,Sushi
29643,25112,309,3,Fries
36142,31830,156,2,Salad
14304,11937,162,2,Salad
26013,13960,118,4,Fries
22856,35352,369,2,Sushi
727,44903,316,2,Salad
19112,18975,432,3,Wrap
21695,13688,357,4,Salad
2647,7405,329,2,Salad
11954,6313,360,4,Fries
37306,21756,408,2,Pizza
25537,45667,471,2,Fries
16181,38336,447,2,Salad
15321,41814,122,2,Salad
24112,34876,221,2,Wrap
6882,38968,295,4,Pizza
2392,37361,465,3,Burger
15983,41096,485,1,Salad
38313,41025,335,4,Burger
9840,27185,358,3,Fries
26873,47726,259,3,Sushi
4357,30354,166,3,Salad
36912,32317,173,2,Salad
40638,19287,265,2,Pizza
8849,7844,111,4,Sushi
46,46542,166,3,Sushi
36474,8747,333,2,Pizza
18989,4892,166,2,Wrap
41211,28205,114,1,Fries
14376,2895,465,4,Wrap
41968,21139,363,4,Pizza
20884,9148,282,1,Burger
29937,41661,127,3,Burger
39910,26455,253,4,Fries
16168,48360,284,4,Burger
9986,14178,274,3,Wrap
24322,18168,476,1,Wrap
26196,20734,268,3,Sushi
13204,27342,138,1,Wrap
23981,16411,467,1,Salad
30607,33852,320,1,Fries
2365,36537,201,4,Wrap
12194,38528,394,2,Fries
28091,42614,349,2,Wrap
17908,18195,325,4,Fries
23887,33056,424,4,Salad
49625,4087,458,1,Sushi
43679,3588,497,3,Wrap
21701,16240,345,2,Salad
8062,2934,159,3,Burger
44208,31258,375,1,Pizza
49457,18859,484,3,Pizza
33759,38757,328,2,Burger
19360,21228,414,2,Sushi
31831,44443,257,4,Pizza
39397,4966,161,1,Pizza
36984,33590,292,4,Sushi
37292,31078,174,1,Salad
7479,6116,134,3,Burger
9049,45535,353,1,Burger
10903,20103,465,3,Pizza
66,2901,266,1,Salad
7379,31340,146,3,Sushi
48776,39052,178,2,Fries
44159,7808,246,2,Burger
39013,41297,443,1,Wrap
38785,2506,276,1,Wrap
2194,19473,261,1,Pizza
25715,20628,343,1,Pizza
5328,26353,168,1,Salad
26949,33204,162,1,Sushi
24944,23182,218,3,Fries
42353,42152,198,2,Fries
45357,26984,467,1,Burger
8651,19588,250,1,Pizza
40442,8623,159,1,Burger
6374,36908,223,2,Pizza
16986,49475,337,4,Sushi
13597,22505,475,2,Fries
39653,32869,127,2,Sushi
19277,1529,414,3,Burger
34704,34940,367,1,Pizza
25963,21986,216,2,Salad
16091,27824,154,4,Salad
29755,33220,420,2,Pizza
41671,26895,450,3,Fries
42304,20812,495,1,Fries
35297,6324,370,1,Sushi
39332,48949,276,2,Pizza
26916,33782,314,2,Wrap
2473,15837,264,4,Fries
29907,43616,390,1,Pizza
38474,49568,202,3,Wrap
21071,24689,245,4,Fries
44916,47007,205,3,Pizza
3752,35778,449,3,Fries
5835,43394,293,1,Wrap
5253,29732,263,4,Salad
28530,46336,250,1,Pizza
46252,41372,400,2,Burger
38950,23753,332,1,Wrap
27015,8853,131,1,Pizza
15968,47199,380,1,Fries
15646,48880,245,2,Fries
35931,41368,275,4,Burger
44710,14918,327,4,Wrap
49939,5958,452,3,Sushi
36749,36536,253,4,Sushi
7088,9904,128,3,Fries
48115,28804,175,3,Fries
40920,26593,193,2,Pizza
32069,4063,435,2,Sushi
22368,1541,235,4,Pizza
25267,16504,474,4,Pizza
29538,16719,263,4,Salad
7942,8841,239,1,Pizza
23479,7762,184,4,Wrap
38850,1716,437,4,Fries
47078,47979,362,3,Fries
1599,15202,491,3,Sushi
24806,10193,443,1,Burger
29525,43306,146,4,Burger
34966,36954,402,3,Fries
31333,39424,146,2,Sushi
19389,16370,447,4,Salad
15430,31785,456,4,Wrap
17879,1874,439,3,Wrap
31976,10720,261,3,Sushi
32649,17177,153,1,Pizza
33404,10667,128,2,Fries
35164,34587,267,2,Wrap
36308,23002,204,2,Fries
10824,34557,453,3,Salad
42746,22664,334,3,Wrap
3891,39831,141,3,Pizza
36756,27588,377,4,Burger
22515,49189,241,1,Wrap
49577,2821,330,4,Sushi
15877,34249,327,2,Fries
48467,17655,417,4,Burger
16997,17894,360,1,Burger
4037,39469,230,4,Wrap
12868,20718,301,1,Burger
29553,4480,194,3,Pizza
46536,8741,237,2,Wrap
1543,20645,148,4,Sushi
1237,14861,423,3,Fries
39486,8853,355,1,Salad
21834,40219,116,1,Salad
11907,48789,314,2,Salad
29458,28755,478,4,Wrap
30179,3161,275,1,Burger
8533,30769,139,4,Burger
47233,21807,360,3,Sushi
16960,33426,168,1,Fries
8169,19343,187,4,Fries
1833,14269,277,3,Burger
45681,19197,234,2,Fries
14389,43019,263,3,Salad
43809,9257,288,4,Burger
35030,32471,107,1,Salad
33223,45225,312,2,Burger
7306,36822,330,1,Sushi
38057,47940,474,4,Fries
20400,12085,431,4,Salad
30117,26756,235,1,Sushi
39525,38663,164,3,Burger
13271,32515,449,2,Sushi
5197,28224,138,4,Sushi
16282,10941,320,1,Salad
13070,13514,194,3,Burger
31861,48726,430,3,Pizza
11799,10965,457,1,Sushi
46724,3871,141,1,Pizza
39545,42119,316,1,Wrap
26415,8470,422,4,Burger
16615,46021,137,1,Pizza
14880,29153,299,1,Fries
18111,20053,338,4,Sushi
31634,11337,269,3,Wrap
49399,21575,272,4,Pizza
13396,42051,166,3,Fries
1174,43302,147,1,Sushi
11652,32041,323,2,Pizza
38236,5394,231,3,Pizza
24407,19000,171,2,Fries
569,1897,451,4,Wrap
14368,7001,206,3,Fries
40132,16685,456,2,Pizza
44626,43803,274,1,Fries
21451,49899,144,1,Sushi
17998,1776,300,3,Burger
4502,3401,376,3,Fries
110,35652,351,2,Sushi
40519,43249,236,2,Fries
28102,40216,369,1,Burger
41581,23779,342,3,Sushi
36418,49033,338,1,Pizza
15870,9726,237,1,Salad
6097,37457,144,1,Burger
2176,49217,296,1,Pizza
13617,38577,449,4,Burger
2942,32151,472,3,Salad
4331,49583,403,3,Pizza
6806,34191,413,4,Burger
14470,21060,375,3,Fries
47494,47085,190,1,Pizza
37374,3583,298,4,Salad
41016,33854,254,4,Wrap
28010,35375,285,3,Burger
28333,13942,437,3,Fries
23719,1165,495,3,Burger
560,26878,367,4,Fries
13246,9605,246,3,Fries
49743,1178,322,4,Sushi
43571,40266,108,1,Fries
41240,12541,348,1,Fries
42956,19456,221,1,Pizza
26259,10469,379,1,Wrap
16364,36411,285,2,Salad
36868,3734,278,2,Fries
19680,49209,225,2,Salad
21141,6860,104,2,Salad
9749,35671,360,4,Sushi
47413,8687,491,2,Wrap
1318,47385,167,2,Fries
28329,39812,206,2,Salad
48106,30827,394,2,Burger
21104,25843,301,2,Wrap
22360,4198,151,1,Sushi
7876,36063,164,1,Wrap
26726,3014,474,1,Fries
36303,22982,379,3,Wrap
10309,36239,484,1,Burger
15970,49166,265,1,Burger
32501,15437,249,1,Fries
5765,2125,308,2,Sushi
20611,44416,301,3,Burger
18020,33500,218,4,Pizza
40691,11616,338,2,Burger
7305,42753,373,3,Burger
8237,3640,423,2,Burger
46,27479,250,1,Wrap
14884,11387,442,2,Wrap
30466,4300,370,2,Salad
42658,3535,306,1,Wrap
38638,35835,488,4,Wrap
24545,9757,161,2,Wrap
26526,23036,399,3,Fries
28321,17371,406,3,Sushi
11483,6039,124,3,Fries
32303,4832,245,4,Pizza
47937,6924,169,4,Pizza
38416,22148,353,4,Wrap
349,43121,494,2,Fries
5948,39616,435,3,Wrap
1314,18911,284,2,Salad
16061,4245,235,4,Salad
20005,27098,411,1,Wrap
47875,37054,335,1,Wrap
45842,15644,383,2,Burger
48968,13667,487,1,Burger
48627,36370,254,3,Sushi
34686,12554,409,4,Salad
3035,21747,195,1,Sushi
48811,21442,337,4,Fries
29786,11042,338,4,Sushi
6739,20940,487,3,Wrap
29019,9836,421,2,Burger
10175,42821,355,4,Pizza
49976,47570,293,1,Pizza
34862,48069,122,3,Salad
33196,42769,193,1,Burger
45114,29756,150,3,Pizza
43939,10628,268,4,Fries
1132,10455,253,4,Wrap
43692,31563,119,2,Sushi
43674,5872,424,3,Burger
3559,1569,205,3,Pizza
2818,20225,432,1,Wrap
39182,41352,495,4,Burger
22905,10556,349,1,Fries
15553,33014,297,2,Pizza
13589,46337,314,2,Burger
18543,19442,218,2,Sushi
34142,15177,160,2,Burger
35676,21335,374,2,Fries
34391,21608,135,1,Salad
27210,36472,158,2,Wrap
47766,3354,199,2,Wrap
24222,29939,336,4,Fries
12947,11226,129,1,Fries
26886,46094,373,2,Fries
16707,46567,387,3,Pizza
40106,13023,334,2,Wrap
28925,5291,196,3,Pizza
45173,5290,172,1,Burger
30932,40120,446,1,Salad
29559,36656,238,3,Pizza
43768,11460,315,1,Salad
2236,7978,288,1,Burger
2133,26242,493,2,Fries
13752,2439,460,3,Salad
44808,43806,496,4,Sushi
25809,28971,157,3,Salad
17759,47843,454,1,Salad
10273,39399,463,3,Fries
33506,27831,217,2,Pizza
1727,13137,329,2,Pizza
37788,12254,376,1,Fries
4394,1570,156,3,Sushi
11417,36423,164,2,Pizza
23681,30963,408,4,Salad
30961,29255,348,4,Fries
22699,38230,194,3,Fries
49011,43994,117,2,Burger
2086,2861,336,2,Wrap
8318,32625,260,3,Burger
3281,13126,105,2,Wrap
46599,24687,232,1,Pizza
41925,28764,469,1,Salad
22911,22364,361,1,Sushi
22995,48478,276,3,Salad
31082,18065,297,3,Pizza
26407,2198,231,3,Fries
46453,46403,355,1,Wrap
19167,29632,163,2,Burger
33072,38239,411,1,Pizza
23858,31377,309,2,Burger
803,10986,335,1,Pizza
3841,47122,196,4,Burger
11728,18407,430,1,Salad
10884,5193,160,2,Pizza
35339,7059,222,3,Pizza
49288,16171,389,4,Wrap
4197,30962,100,2,Sushi
21641,28198,421,1,Pizza
3444,28973,260,1,Wrap
40344,41911,443,1,Wrap
2291,37885,454,3,Burger
11183,20762,260,3,Pizza
33422,46484,232,3,Salad
7865,24464,194,4,Wrap
31043,16713,123,2,Wrap
26986,11376,164,1,Sushi
18425,46884,303,4,Sushi
18750,6031,311,3,Sushi
42038,5220,483,3,Salad
28465,6532,274,4,Pizza
14470,22957,218,4,Pizza
44281,48736,206,3,Fries
3308,42841,444,2,Wrap
25125,5106,423,1,Pizza
9730,17923,221,4,Sushi
11450,6532,159,1,Salad
2550,16235,303,2,Sushi
38357,42983,126,1,Salad
27549,40913,474,3,Wrap
41855,31608,301,1,Sushi
3009,48843,164,3,Fries
721,44477,306,4,Wrap
4985,41173,443,1,Salad
45310,5963,232,1,Salad
23509,4144,348,1,Pizza
11278,13982,386,2,Wrap
45415,45404,335,2,Salad
42323,39605,264,4,Salad
43229,10381,149,3,Burger
32814,40275,405,3,Fries
3253,1488,450,3,Wrap
41720,12641,443,1,Salad
23736,38366,338,4,Sushi
17563,17996,204,3,Pizza
27960,48549,158,3,Wrap
20271,16729,145,2,Wrap
37325,28984,442,2,Salad
20827,42975,163,2,Pizza
19408,45363,342,4,Pizza
14125,2380,217,2,Pizza
6190,7419,439,3,Burger
2466,45332,475,3,Wrap
40080,23829,468,2,Pizza
10712,8436,183,4,Sushi
2504,33280,387,4,Burger
32954,6492,421,3,Pizza
17667,12491,368,3,Wrap
21277,32039,151,1,Salad
8718,23527,426,2,Sushi
47916,12915,181,4,Burger
9164,12683,272,1,Salad
27537,1842,414,2,Salad
22652,11157,281,4,Fries
32035,38413,482,3,Wrap
4845,12761,455,2,Pizza
42147,20115,283,1,Fries
20056,6579,399,2,Salad
4405,6864,493,4,Fries
19009,43787,138,4,Salad
11886,13813,342,2,Wrap
24533,36747,496,1,Salad
12616,16251,314,3,Burger
42908,42202,351,1,Wrap
48947,1458,346,4,Burger
33387,30738,202,2,Salad
43117,48015,354,1,Pizza
21832,13460,473,2,Salad
41218,4945,406,1,Burger
34093,15149,493,3,Wrap
42021,12500,178,1,Salad
21847,49272,460,4,Fries
41440,37024,417,4,Wrap
1666,21616,102,4,Sushi
45119,41834,168,3,Fries
24105,38741,487,2,Salad
17805,30068,305,1,Wrap
6941,14609,235,1,Burger
49411,23902,428,1,Burger
12505,23754,134,4,Burger
19473,22977,206,1,Burger
19769,28272,355,2,Fries
26120,3828,158,2,Fries
31467,35064,392,2,Wrap
11121,40498,490,4,Pizza
17484,40218,233,2,Salad
10950,45949,341,1,Burger
24100,48115,188,4,Sushi
36846,35187,495,3,Salad
10997,28224,333,1,Sushi
11174,49244,354,2,Fries
11608,41871,446,1,Burger
46189,33229,239,3,Pizza
35853,34171,296,3,Fries
23950,1738,176,4,Wrap
4277,42836,148,2,Wrap
28618,14401,410,1,Sushi
12620,5366,222,4,Pizza
22310,42315,111,1,Sushi
30784,21216,112,3,Wrap
6065,47287,376,2,Burger
2528,11131,204,2,Burger
1044,45419,319,1,Wrap
14776,39635,294,1,Pizza
37577,41482,125,4,Fries
2803,9944,419,2,Sushi
39234,23685,455,3,Pizza
23475,17126,266,4,Wrap
17790,6093,341,2,Sushi
47927,4054,267,4,Sushi
25888,36035,240,1,Pizza
23069,45247,104,3,Fries
38972,33753,376,2,Sushi
29211,14812,208,4,Wrap
37511,41690,175,4,Wrap
26109,16371,298,1,Sushi
27303,39771,373,2,Burger
35415,21119,474,2,Fries
26518,15560,220,1,Wrap
45661,45693,279,4,Burger
38452,32169,494,3,Sushi
5307,44522,466,2,Wrap
35644,43662,150,2,Fries
36829,45315,448,4,Wrap
20771,6163,279,2,Sushi
38197,10249,405,1,Fries
22466,45144,382,4,Wrap
8183,39278,249,1,Sushi
41851,23984,440,3,Wrap
32509,32880,119,3,Fries
19390,5440,206,4,Wrap
39770,9439,392,3,Wrap
35763,11618,250,3,Burger
47461,5570,441,4,Salad
5663,22838,203,1,Salad
40506,23150,414,3,Burger
49024,21151,242,3,Wrap
4315,47478,280,3,Fries
36482,49374,373,2,Salad
157,16792,199,2,Sushi
2480,2423,416,4,Pizza
10887,39888,374,4,Wrap
9843,5335,146,2,Pizza
28448,14704,330,2,Sushi
37082,8183,402,1,Wrap
26889,25657,244,4,Pizza
31990,8946,427,1,Burger
42186,18915,345,2,Burger
836,43159,421,4,Sushi
26471,19534,447,4,Burger
36282,25060,379,3,Burger
30074,14288,158,3,Salad
47159,5868,183,2,Sushi
31277,33185,462,2,Salad
11834,23684,326,4,Burger
16505,2874,150,3,Wrap
46662,47077,247,1,Pizza
30990,8153,263,1,Salad
40957,46145,419,2,Wrap
36430,44164,360,4,Wrap
13633,34282,311,4,Sushi
45772,13601,178,1,Fries
14411,22287,436,3,Salad
27128,35931,353,1,Salad
15753,9783,365,3,Fries
907,39290,333,2,Burger
37598,4234,190,1,Sushi
17419,12118,416,2,Salad
33890,23320,469,3,Salad
39577,42349,165,3,Wrap
12317,6215,416,4,Salad
47516,33998,138,2,Burger
10084,45424,419,3,Burger
6833,7731,161,2,Sushi
37003,17142,206,3,Sushi
9908,47109,337,1,Salad
42295,33740,108,2,Wrap
15655,33852,434,3,Burger
1430,16336,401,4,Pizza
14357,29426,260,2,Fries
18643,37359,222,2,Pizza
10180,35855,322,4,Salad
48954,15635,211,3,Burger
45378,3630,130,3,Burger
24390,30634,429,2,Fries
23717,5868,303,1,Burger
11540,48862,454,3,Pizza
38183,8117,405,1,Wrap
25097,23510,465,4,Wrap
39699,47592,404,2,Burger
39653,1030,445,4,Fries
19841,46954,370,1,Salad
39776,35615,212,4,Fries
37539,36408,492,4,Pizza
14538,44222,129,1,Burger
26942,9296,115,3,Fries
15935,29852,226,4,Fries
47783,19865,146,2,Sushi
28969,44543,315,4,Sushi
47056,39343,376,1,Salad
17660,19334,384,2,Salad
11934,49196,158,2,Wrap
13417,40549,410,1,Wrap
7907,27842,172,1,Pizza
35550,32000,249,3,Sushi
28507,29767,461,4,Wrap
37774,43721,298,2,Salad
3202,45724,182,4,Wrap
46694,46941,405,2,Burger
30165,2726,392,3,Burger
10151,44311,285,1,Wrap
18507,41789,186,2,Burger
49156,10979,260,2,Sushi
4597,3864,186,1,Fries
41933,24779,484,2,Sushi
46523,40797,277,4,Burger
34554,22071,242,2,Pizza
49629,6206,178,3,Pizza
10707,47884,499,4,Sushi
42788,47791,189,3,Burger
19644,43059,106,3,Fries
198,14799,266,3,Sushi
17113,3584,285,4,Pizza
39819,32324,479,1,Fries
38616,23375,205,4,Wrap
42622,14155,390,2,Pizza
29163,36909,340,3,Pizza
16416,17635,119,4,Salad
48401,28008,118,4,Pizza
6350,22644,276,1,Pizza
27404,48288,478,1,Burger
10229,49317,400,4,Fries
17999,38058,355,4,Salad
37042,27870,286,1,Fries
11118,10747,175,1,Pizza
14559,46702,311,4,Wrap
7007,15196,473,3,Burger
25403,42733,106,2,Salad
31351,8249,114,3,Salad
17712,18307,119,3,Burger
9994,21744,199,1,Pizza
14616,12378,377,4,Salad
5862,45985,492,3,Burger
45348,42562,171,1,Salad
40166,11036,439,4,Pizza
15422,36630,363,4,Pizza
13492,17234,326,3,Wrap
34213,48274,302,3,Salad
31876,33187,418,4,Salad
20054,23679,440,4,Pizza
47882,30362,445,2,Burger
24418,7740,106,3,Salad
31239,22694,130,4,Sushi
49646,35158,456,4,Burger
39419,36337,383,1,Salad
4938,9691,265,2,Burger
33991,26223,460,1,Wrap
21918,17252,113,2,Pizza
8314,1331,393,4,Burger
29477,45186,399,4,Wrap
36360,9256,175,2,Pizza
21078,18957,201,3,Fries
30449,16979,366,1,Fries
38041,22368,160,3,Burger
20085,34207,143,4,Salad
40893,35653,206,2,Burger
4593,28676,451,1,Sushi
14443,21200,356,2,Wrap
46581,18239,238,1,Sushi
8332,45177,405,4,Sushi
7664,33016,111,4,Pizza
19343,3314,343,2,Sushi
242,41248,320,3,Burger
4029,22324,114,1,Salad
22210,48339,376,2,Fries
7971,43131,221,2,Salad
43596,3947,111,2,Salad
49041,37984,218,4,Wrap
27852,13071,276,1,Fries
5316,34737,195,4,Burger
20276,3147,438,2,Pizza
49623,36382,444,2,Sushi
22526,2804,305,4,Wrap
34554,48012,127,2,Wrap
26153,19216,488,2,Fries
43331,46250,281,4,Salad
48674,5727,208,1,Burger
23574,13369,217,3,Sushi
163,46977,275,4,Pizza
26252,39564,394,4,Sushi
29472,44459,208,1,Burger
48230,12498,470,3,Wrap
36471,31098,274,2,Salad
30020,1125,205,1,Salad
13153,30148,140,3,Sushi
9335,1983,215,3,Salad
38551,5817,143,3,Wrap
12463,49735,482,1,Fries
36655,21252,190,2,Burger
29729,49974,221,1,Burger
9544,37809,253,4,Fries
21690,1178,233,3,Burger
10476,19751,104,2,Wrap
25590,17647,278,4,Fries
20277,23787,116,1,Fries
10598,47248,305,4,Sushi
17204,9948,429,1,Burger
30080,18564,448,3,Fries
26199,7005,305,3,Pizza
22967,46472,164,1,Fries
45120,6164,157,2,Sushi
13067,48183,213,1,Pizza
42923,28236,353,2,Wrap
23211,27187,330,4,Sushi
6750,16727,359,1,Wrap
34135,13556,442,3,Sushi
36363,26321,123,2,Pizza
24009,39750,229,4,Burger
24272,39777,220,4,Wrap
35529,22029,125,4,Sushi
42623,11118,343,4,Burger
49204,17964,292,4,Pizza
45165,2406,223,1,Fries
34873,10318,373,3,Burger
43243,20579,297,4,Pizza
36713,14869,376,4,Wrap
15408,38198,417,2,Sushi
33565,19482,307,4,Pizza
13013,2487,288,3,Sushi
47786,23425,173,3,Wrap
35396,49084,431,1,Wrap
9268,23837,301,3,Sushi
15245,19146,150,2,Sushi
27931,16411,163,4,Pizza
32268,12619,144,1,Sushi
31496,38092,324,2,Pizza
11538,26966,282,3,Fries
47999,2872,205,2,Wrap
43168,32532,288,1,Burger
11074,45060,289,2,Burger
47881,2105,177,3,Burger
20425,38474,222,1,Wrap
21661,16108,179,3,Pizza
33414,1250,478,4,Salad
11473,29011,417,1,Salad
45956,27251,416,1,Sushi
33339,17012,286,2,Salad
3625,42875,381,4,Salad
44546,22496,467,2,Sushi
34244,27806,433,3,Sushi
11471,29537,244,4,Pizza
19948,42387,123,2,Pizza
40666,28241,477,2,Fries
17443,39497,361,1,Sushi
35637,39577,423,2,Fries
10960,29570,439,3,Sushi
396,31683,244,3,Fries
18686,45875,124,4,Fries
5071,39169,142,4,Fries
28600,14020,201,1,Wrap
41027,18127,107,2,Wrap
31259,5099,109,4,Wrap
2475,42568,126,3,Salad
21379,40728,475,2,Wrap
7787,12523,106,2,Burger
13416,27925,347,2,Pizza
3898,24723,259,4,Salad
37986,44788,187,1,Salad
2790,12518,186,3,Wrap
49585,32457,312,2,Pizza
19881,6176,435,1,Sushi
47597,18691,183,3,Pizza
3816,19287,212,3,Salad
42093,4853,262,3,Salad
3998,37101,470,4,Salad
26684,47566,294,1,Fries
47989,2353,496,4,Pizza
19034,7149,352,1,Sushi
6301,36254,409,1,Burger
190,49440,214,2,Sushi
47377,13310,329,1,Burger
33880,13241,137,2,Fries
25591,40168,254,4,Fries
43399,10855,379,2,Fries
6788,29414,438,1,Pizza
14581,15425,487,2,Fries
18670,4639,302,2,Salad
43946,28294,181,2,Fries
8799,40271,143,2,Salad
15280,21893,490,2,Salad
31803,47215,207,4,Pizza
13857,22828,490,1,Wrap
47167,26600,343,4,Pizza
8601,43005,358,4,Salad
34850,41620,114,4,Burger
34665,32304,429,2,Sushi
9451,10404,241,1,Wrap
6018,47133,414,2,Burger
19722,4120,291,2,Sushi
26670,28640,395,1,Burger
23084,23443,131,1,Salad
7018,13833,277,3,Fries
44608,21417,361,2,Sushi
27900,13482,233,4,Sushi
27147,27532,471,4,Fries
29775,38165,335,4,Salad
23330,30692,492,2,Wrap
13875,11742,129,4,Sushi
13318,25306,105,3,Fries
47080,41592,136,4,Fries
41433,23402,308,4,Burger
33093,16027,134,2,Fries
18522,34030,230,1,Salad
41731,5688,244,4,Burger
2891,49800,429,4,Salad
15362,17750,348,2,Fries
7636,20843,101,1,Wrap
5755,36034,207,4,Pizza
27974,45693,249,2,Salad
37988,30131,239,2,Salad
37266,38759,376,3,Pizza
4531,34894,248,1,Sushi
23524,18909,192,1,Salad
16519,26971,176,3,Fries
30588,33179,415,1,Fries
39370,49469,390,4,Salad
20552,2900,162,3,Pizza
25172,30849,458,2,Fries
17297,15776,390,3,Fries
10427,10575,374,4,Fries
3341,37672,479,2,Sushi
9796,41230,282,1,Wrap
42515,16194,265,2,Sushi
39584,6751,404,4,Fries
34669,3899,158,1,Sushi
14738,7954,438,4,Pizza
46015,28408,480,4,Pizza
16320,34450,446,1,Burger
47202,4248,426,2,Sushi
22378,25521,348,2,Wrap
2756,41994,222,2,Burger
25142,44225,277,2,Salad
19763,24880,300,3,Sushi
13573,8181,221,3,Burger
37467,33760,344,4,Salad
17529,25838,303,3,Fries
15969,8148,136,2,Fries
35785,24603,184,4,Pizza
4037,2049,125,1,Sushi
1507,5333,176,4,Fries
32938,22084,221,3,Salad
45812,45671,142,3,Sushi
1032,17767,424,2,Burger
10764,9832,204,4,Pizza
3518,34106,354,2,Wrap
3776,27952,419,2,Fries
12711,31222,226,4,Burger
34618,37087,443,1,Salad
8719,1065,455,4,Wrap
28904,4852,171,1,Wrap
26469,27900,324,3,Pizza
32445,36595,434,2,Fries
11900,48950,295,4,Wrap
14529,7434,496,1,Salad
12187,29226,208,3,Pizza
49478,14705,397,2,Pizza
966,4634,340,4,Burger
1733,30131,353,2,Salad
25999,9378,421,4,Salad
36424,1197,153,4,Pizza
3503,41902,410,1,Pizza
38385,13044,324,2,Sushi
10557,25410,451,3,Sushi
24078,5016,448,4,Burger
38155,18716,162,3,Sushi
36624,42356,261,4,Sushi
16777,28212,307,3,Wrap
40006,12926,170,4,Burger
14583,35026,320,1,Pizza
