food_id,name,category,price
1513,Rasgulla,Desserts,322.51
1514,Paneer Butter Masala,North Indian,239.87
1515,Idli Sambar,South Indian,462.76
1516,Dal Makhani,North Indian,90.3
1517,Paneer Butter Masala,North Indian,89.69
1518,Gulab Jamun,Desserts,353.0
1519,Burger,Fast Food,207.85
1520,Fries,Fast Food,336.75
1521,Burger,Fast Food,78.69
1522,Ice Cream,Desserts,72.25
1523,Burger,Fast Food,430.17
1524,Vada,South Indian,124.64
1525,Gulab Jamun,Desserts,240.97
1526,Dosa,South Indian,307.73
1527,Dosa,South Indian,262.23
1528,Ice Cream,Desserts,101.77
1529,Dosa,South Indian,227.34
1530,Dal Makhani,North Indian,182.88
1531,Gulab Jamun,Desserts,217.91
1532,Fries,Fast Food,54.88
1533,Spring Rolls,Chinese,343.83
1534,Manchurian,Chinese,326.02
1535,Pizza,Fast Food,405.0
1536,Burger,Fast Food,396.47
1537,Burger,Fast Food,227.19
1538,Manchurian,Chinese,474.69
1539,Ice Cream,Desserts,163.56
1540,Rasgulla,Desserts,329.59
1541,Pizza,Fast Food,385.32
1542,Dal Makhani,North Indian,322.16
1543,Pizza,Fast Food,283.27
1544,Rasgulla,Desserts,487.5
1545,Burger,Fast Food,248.96
1546,Gulab Jamun,Desserts,121.56
1547,Hakka Noodles,Chinese,173.89
1548,Spring Rolls,Chinese,488.81
1549,Dal Makhani,North Indian,234.08
1550,Chole Bhature,North Indian,451.28
1551,Hakka Noodles,Chinese,123.21
1552,Ice Cream,Desserts,380.77
1553,Ice Cream,Desserts,438.03
1554,Paneer Butter Masala,North Indian,388.29
1555,Hakka Noodles,Chinese,76.26
1556,Dosa,South Indian,60.98
1557,Paneer Butter Masala,North Indian,75.27
1558,Pizza,Fast Food,74.9
1559,Fries,Fast Food,153.93
1560,Dosa,South Indian,434.36
1561,Spring Rolls,Chinese,78.9
1562,Dosa,South Indian,98.76
1563,Dal Makhani,North Indian,65.34
1564,Manchurian,Chinese,483.0
1565,Rasgulla,Desserts,217.26
1566,Rasgulla,Desserts,335.49
1567,Burger,Fast Food,332.94
1568,Hakka Noodles,Chinese,309.86
1569,Manchurian,Chinese,483.14
1570,Fries,Fast Food,420.37
1571,Manchurian,Chinese,428.3
1572,Hakka Noodles,Chinese,359.42
1573,Fries,Fast Food,141.45
1574,Dal Makhani,North Indian,333.65
1575,Ice Cream,Desserts,188.58
1576,Paneer Butter Masala,North Indian,411.48
1577,Hakka Noodles,Chinese,218.58
1578,Hakka Noodles,Chinese,146.55
1579,Chole Bhature,North Indian,420.62
1580,Dosa,South Indian,106.3
1581,Manchurian,Chinese,130.77
1582,Dal Makhani,North Indian,320.21
1583,Paneer Butter Masala,North Indian,75.8
1584,Burger,Fast Food,245.94
1585,Ice Cream,Desserts,484.47
1586,Idli Sambar,South Indian,370.58
1587,Hakka Noodles,Chinese,133.72
1588,Burger,Fast Food,466.68
1589,Burger,Fast Food,197.36
1590,Dosa,South Indian,483.29
1591,Spring Rolls,Chinese,444.41
1592,Idli Sambar,South Indian,311.63
1593,Pizza,Fast Food,478.0
1594,Gulab Jamun,Desserts,268.79
1595,Spring Rolls,Chinese,175.14
1596,Ice Cream,Desserts,358.86
1597,Manchurian,Chinese,195.88
1598,Manchurian,Chinese,288.47
1599,Gulab Jamun,Desserts,385.57
1600,Vada,South Indian,80.81
1601,Dal Makhani,North Indian,426.05
1602,Gulab Jamun,Desserts,368.23
1603,Paneer Butter Masala,North Indian,400.84
1604,Rasgulla,Desserts,334.61
1605,Spring Rolls,Chinese,379.26
1606,Pizza,Fast Food,489.87
1607,Paneer Butter Masala,North Indian,111.02
1608,Ice Cream,Desserts,339.66
1609,Spring Rolls,Chinese,115.64
1610,Gulab Jamun,Desserts,340.98
1611,Chole Bhature,North Indian,431.38
1612,Burger,Fast Food,247.25
1613,Burger,Fast Food,373.33
1614,Manchurian,Chinese,75.27
1615,Chole Bhature,North Indian,364.05
1616,Spring Rolls,Chinese,115.92
1617,Pizza,Fast Food,320.79
1618,Ice Cream,Desserts,422.59
1619,Idli Sambar,South Indian,286.44
1620,Gulab Jamun,Desserts,331.47
1621,Ice Cream,Desserts,465.4
1622,Burger,Fast Food,182.47
1623,Burger,Fast Food,152.73
1624,Burger,Fast Food,421.86
1625,Chole Bhature,North Indian,476.6
1626,Rasgulla,Desserts,275.09
1627,Rasgulla,Desserts,351.28
1628,Manchurian,Chinese,56.63
1629,Manchurian,Chinese,180.18
1630,Paneer Butter Masala,North Indian,265.24
1631,Vada,South Indian,176.09
1632,Hakka Noodles,Chinese,473.11
1633,Vada,South Indian,86.08
1634,Rasgulla,Desserts,389.36
1635,Spring Rolls,Chinese,467.2
1636,Hakka Noodles,Chinese,359.38
1637,Fries,Fast Food,302.89
1638,Manchurian,Chinese,156.8
1639,Fries,Fast Food,64.57
1640,Ice Cream,Desserts,217.81
1641,Chole Bhature,North Indian,263.3
1642,Gulab Jamun,Desserts,420.81
1643,Burger,Fast Food,322.13
1644,Pizza,Fast Food,56.41
1645,Spring Rolls,Chinese,474.06
1646,Fries,Fast Food,362.53
1647,Paneer Butter Masala,North Indian,395.59
1648,Hakka Noodles,Chinese,296.54
1649,Hakka Noodles,Chinese,267.5
1650,Hakka Noodles,Chinese,160.37
1651,Spring Rolls,Chinese,475.97
1652,Gulab Jamun,Desserts,99.15
1653,Ice Cream,Desserts,251.65
1654,Fries,Fast Food,250.41
1655,Idli Sambar,South Indian,304.83
1656,Fries,Fast Food,125.05
1657,Idli Sambar,South Indian,451.32
1658,Dal Makhani,North Indian,238.8
1659,Ice Cream,Desserts,154.21
1660,Dal Makhani,North Indian,347.03
1661,Paneer Butter Masala,North Indian,131.83
1662,Pizza,Fast Food,180.18
1663,Dosa,South Indian,202.49
1664,Paneer Butter Masala,North Indian,259.62
1665,Pizza,Fast Food,234.29
1666,Spring Rolls,Chinese,106.79
1667,Pizza,Fast Food,65.22
1668,Gulab Jamun,Desserts,366.41
1669,Dosa,South Indian,185.7
1670,Chole Bhature,North Indian,58.27
1671,Chole Bhature,North Indian,347.64
1672,Burger,Fast Food,394.18
1673,Ice Cream,Desserts,371.66
1674,Pizza,Fast Food,145.21
1675,Chole Bhature,North Indian,211.77
1676,Gulab Jamun,Desserts,487.74
1677,Paneer Butter Masala,North Indian,496.57
1678,Vada,South Indian,101.55
1679,Chole Bhature,North Indian,424.52
1680,Manchurian,Chinese,128.78
1681,Vada,South Indian,263.96
1682,Rasgulla,Desserts,443.28
1683,Paneer Butter Masala,North Indian,482.54
1684,Chole Bhature,North Indian,445.37
1685,Gulab Jamun,Desserts,340.31
1686,Gulab Jamun,Desserts,410.5
1687,Burger,Fast Food,404.3
1688,Dal Makhani,North Indian,234.99
1689,Chole Bhature,North Indian,455.9
1690,Spring Rolls,Chinese,340.67
1691,Dosa,South Indian,187.18
1692,Manchurian,Chinese,447.05
1693,Spring Rolls,Chinese,229.18
1694,Burger,Fast Food,108.65
1695,Pizza,Fast Food,174.79
1696,Burger,Fast Food,149.42
1697,Gulab Jamun,Desserts,422.21
1698,Vada,South Indian,306.54
1699,Gulab Jamun,Desserts,93.54
1700,Gulab Jamun,Desserts,128.51
1701,Burger,Fast Food,330.99
1702,Spring Rolls,Chinese,196.82
1703,Idli Sambar,South Indian,444.9
1704,Rasgulla,Desserts,256.27
1705,Dosa,South Indian,221.57
1706,Pizza,Fast Food,338.79
1707,Dosa,South Indian,333.08
1708,Burger,Fast Food,277.51
1709,Gulab Jamun,Desserts,322.99
1710,Rasgulla,Desserts,310.28
1711,Vada,South Indian,496.46
1712,Vada,South Indian,218.02
1713,Ice Cream,Desserts,73.26
1714,Fries,Fast Food,154.09
1715,Rasgulla,Desserts,56.88
1716,Hakka Noodles,Chinese,51.21
1717,Rasgulla,Desserts,168.1
1718,Chole Bhature,North Indian,323.69
1719,Rasgulla,Desserts,175.87
1720,Dal Makhani,North Indian,238.06
1721,Burger,Fast Food,272.28
1722,Paneer Butter Masala,North Indian,91.55
1723,Paneer Butter Masala,North Indian,413.52
1724,Paneer Butter Masala,North Indian,481.75
1725,Fries,Fast Food,345.42
1726,Pizza,Fast Food,290.63
1727,Vada,South Indian,336.51
1728,Spring Rolls,Chinese,448.8
1729,Idli Sambar,South Indian,470.32
1730,Spring Rolls,Chinese,486.85
1731,Vada,South Indian,352.18
1732,Dal Makhani,North Indian,324.02
1733,Idli Sambar,South Indian,329.53
1734,Manchurian,Chinese,185.83
1735,Manchurian,Chinese,461.05
1736,Pizza,Fast Food,300.54
1737,Dal Makhani,North Indian,255.36
1738,Gulab Jamun,Desserts,398.28
1739,Paneer Butter Masala,North Indian,370.17
1740,Burger,Fast Food,179.79
1741,Gulab Jamun,Desserts,75.59
1742,Vada,South Indian,412.76
1743,Paneer Butter Masala,North Indian,304.69
1744,Paneer Butter Masala,North Indian,417.97
1745,Burger,Fast Food,477.94
1746,Chole Bhature,North Indian,356.82
1747,Idli Sambar,South Indian,452.48
1748,Dal Makhani,North Indian,196.16
1749,Gulab Jamun,Desserts,234.99
1750,Rasgulla,Desserts,231.76
1751,Rasgulla,Desserts,421.98
1752,Idli Sambar,South Indian,326.1
1753,Idli Sambar,South Indian,474.33
1754,Idli Sambar,South Indian,281.3
1755,Vada,South Indian,264.69
1756,Chole Bhature,North Indian,211.75
1757,Manchurian,Chinese,423.34
1758,Chole Bhature,North Indian,483.65
1759,Hakka Noodles,Chinese,242.96
1760,Rasgulla,Desserts,98.51
1761,Burger,Fast Food,475.27
1762,Manchurian,Chinese,80.81
1763,Idli Sambar,South Indian,477.21
1764,Vada,South Indian,193.95
1765,Burger,Fast Food,276.59
1766,Spring Rolls,Chinese,290.77
1767,Idli Sambar,South Indian,140.46
1768,Hakka Noodles,Chinese,446.13
1769,Dosa,South Indian,348.16
1770,Hakka Noodles,Chinese,430.4
1771,Manchurian,Chinese,377.63
1772,Manchurian,Chinese,288.56
1773,Spring Rolls,Chinese,487.66
1774,Vada,South Indian,395.26
1775,Fries,Fast Food,423.87
1776,Ice Cream,Desserts,91.39
1777,Hakka Noodles,Chinese,152.36
1778,Pizza,Fast Food,412.64
1779,Chole Bhature,North Indian,497.65
1780,Gulab Jamun,Desserts,83.3
1781,Spring Rolls,Chinese,474.96
1782,Dal Makhani,North Indian,136.3
1783,Gulab Jamun,Desserts,302.95
1784,Dosa,South Indian,240.75
1785,Rasgulla,Desserts,216.67
1786,Pizza,Fast Food,236.58
1787,Idli Sambar,South Indian,353.35
1788,Pizza,Fast Food,73.59
1789,Manchurian,Chinese,149.13
1790,Rasgulla,Desserts,118.39
1791,Fries,Fast Food,173.0
1792,Idli Sambar,South Indian,123.71
1793,Paneer Butter Masala,North Indian,172.78
1794,Idli Sambar,South Indian,144.48
1795,Chole Bhature,North Indian,408.31
1796,Dosa,South Indian,106.48
1797,Ice Cream,Desserts,298.39
1798,Fries,Fast Food,350.86
1799,Dosa,South Indian,331.59
1800,Rasgulla,Desserts,357.27
1801,Manchurian,Chinese,459.24
1802,Idli Sambar,South Indian,284.27
1803,Spring Rolls,Chinese,294.14
1804,Hakka Noodles,Chinese,480.85
1805,Gulab Jamun,Desserts,102.76
1806,Pizza,Fast Food,103.59
1807,Fries,Fast Food,196.57
1808,Vada,South Indian,247.11
1809,Pizza,Fast Food,499.3
1810,Idli Sambar,South Indian,443.5
1811,Paneer Butter Masala,North Indian,379.09
1812,Gulab Jamun,Desserts,205.02
1813,Paneer Butter Masala,North Indian,90.4
1814,Pizza,Fast Food,65.53
1815,Rasgulla,Desserts,495.62
1816,Burger,Fast Food,282.55
1817,Hakka Noodles,Chinese,101.81
1818,Pizza,Fast Food,392.89
1819,Burger,Fast Food,388.9
1820,Dosa,South Indian,122.97
1821,Burger,Fast Food,356.72
1822,Gulab Jamun,Desserts,239.09
1823,Pizza,Fast Food,413.06
1824,Dal Makhani,North Indian,335.86
1825,Ice Cream,Desserts,312.57
1826,Ice Cream,Desserts,260.98
1827,Fries,Fast Food,274.09
1828,Dosa,South Indian,283.96
1829,Dal Makhani,North Indian,217.81
1830,Pizza,Fast Food,408.67
1831,Manchurian,Chinese,383.61
1832,Hakka Noodles,Chinese,103.03
1833,Vada,South Indian,472.19
1834,Burger,Fast Food,258.59
1835,Dal Makhani,North Indian,487.17
1836,Burger,Fast Food,278.04
1837,Dosa,South Indian,241.91
1838,Ice Cream,Desserts,66.71
1839,Chole Bhature,North Indian,115.35
1840,Hakka Noodles,Chinese,255.26
1841,Idli Sambar,South Indian,321.23
1842,Manchurian,Chinese,313.8
1843,Dosa,South Indian,374.46
1844,Pizza,Fast Food,265.45
1845,Idli Sambar,South Indian,198.83
1846,Rasgulla,Desserts,409.5
1847,Pizza,Fast Food,353.3
1848,Dal Makhani,North Indian,333.44
1849,Ice Cream,Desserts,335.86
1850,Spring Rolls,Chinese,119.35
1851,Chole Bhature,North Indian,74.36
1852,Chole Bhature,North Indian,260.0
1853,Rasgulla,Desserts,316.15
1854,Chole Bhature,North Indian,180.69
1855,Burger,Fast Food,415.5
1856,Fries,Fast Food,460.29
1857,Paneer Butter Masala,North Indian,223.66
1858,Gulab Jamun,Desserts,458.72
1859,Rasgulla,Desserts,393.27
1860,Dal Makhani,North Indian,131.22
1861,Ice Cream,Desserts,380.89
1862,Rasgulla,Desserts,398.18
1863,Dal Makhani,North Indian,485.84
1864,Paneer Butter Masala,North Indian,336.18
1865,Manchurian,Chinese,344.15
1866,Pizza,Fast Food,188.55
1867,Hakka Noodles,Chinese,151.75
1868,Fries,Fast Food,365.2
1869,Fries,Fast Food,229.24
1870,Dal Makhani,North Indian,419.71
1871,Burger,Fast Food,296.87
1872,Burger,Fast Food,274.74
1873,Ice Cream,Desserts,433.94
1874,Hakka Noodles,Chinese,200.51
1875,Hakka Noodles,Chinese,99.83
1876,Gulab Jamun,Desserts,486.22
1877,Gulab Jamun,Desserts,493.43
1878,Vada,South Indian,466.28
1879,Ice Cream,Desserts,412.73
1880,Idli Sambar,South Indian,373.82
1881,Paneer Butter Masala,North Indian,480.45
1882,Chole Bhature,North Indian,295.41
1883,Idli Sambar,South Indian,326.53
1884,Paneer Butter Masala,North Indian,116.65
1885,Ice Cream,Desserts,281.6
1886,Paneer Butter Masala,North Indian,148.26
1887,Rasgulla,Desserts,374.39
1888,Fries,Fast Food,264.96
1889,Pizza,Fast Food,307.51
1890,Paneer Butter Masala,North Indian,397.43
1891,Pizza,Fast Food,51.35
1892,Manchurian,Chinese,105.11
1893,Rasgulla,Desserts,93.54
1894,Chole Bhature,North Indian,284.23
1895,Pizza,Fast Food,270.49
1896,Rasgulla,Desserts,252.93
1897,Rasgulla,Desserts,442.83
1898,Dosa,South Indian,305.4
1899,Burger,Fast Food,468.31
1900,Pizza,Fast Food,220.7
1901,Paneer Butter Masala,North Indian,216.51
1902,Spring Rolls,Chinese,190.36
1903,Burger,Fast Food,95.95
1904,Dosa,South Indian,191.72
1905,Chole Bhature,North Indian,109.35
1906,Vada,South Indian,120.47
1907,Spring Rolls,Chinese,67.16
1908,Hakka Noodles,Chinese,480.26
1909,Idli Sambar,South Indian,379.33
1910,Manchurian,Chinese,85.57
1911,Ice Cream,Desserts,357.0
1912,Pizza,Fast Food,312.42
1913,Idli Sambar,South Indian,251.2
1914,Vada,South Indian,344.54
1915,Pizza,Fast Food,399.34
1916,Idli Sambar,South Indian,169.47
1917,Gulab Jamun,Desserts,228.02
1918,Ice Cream,Desserts,259.73
1919,Ice Cream,Desserts,435.89
1920,Dosa,South Indian,130.12
1921,Fries,Fast Food,121.17
1922,Dal Makhani,North Indian,126.55
1923,Idli Sambar,South Indian,290.85
1924,Burger,Fast Food,381.54
1925,Spring Rolls,Chinese,425.33
1926,Pizza,Fast Food,258.69
1927,Manchurian,Chinese,423.1
1928,Fries,Fast Food,326.81
1929,Paneer Butter Masala,North Indian,59.31
1930,Pizza,Fast Food,164.78
1931,Idli Sambar,South Indian,206.44
1932,Idli Sambar,South Indian,104.27
1933,Spring Rolls,Chinese,108.21
1934,Chole Bhature,North Indian,210.95
1935,Gulab Jamun,Desserts,140.81
1936,Idli Sambar,South Indian,361.5
1937,Manchurian,Chinese,314.9
1938,Idli Sambar,South Indian,449.14
1939,Chole Bhature,North Indian,133.95
1940,Paneer Butter Masala,North Indian,488.23
1941,Idli Sambar,South Indian,192.37
1942,Ice Cream,Desserts,233.25
1943,Rasgulla,Desserts,270.75
1944,Idli Sambar,South Indian,194.77
1945,Rasgulla,Desserts,401.81
1946,Ice Cream,Desserts,125.99
1947,Vada,South Indian,210.21
1948,Fries,Fast Food,282.73
1949,Vada,South Indian,205.21
1950,Ice Cream,Desserts,237.44
1951,Dosa,South Indian,72.75
1952,Pizza,Fast Food,244.66
1953,Rasgulla,Desserts,130.89
1954,Burger,Fast Food,109.62
1955,Chole Bhature,North Indian,182.18
1956,Idli Sambar,South Indian,133.62
1957,Rasgulla,Desserts,415.48
1958,Spring Rolls,Chinese,391.38
1959,Paneer Butter Masala,North Indian,476.25
1960,Paneer Butter Masala,North Indian,211.5
1961,Spring Rolls,Chinese,61.42
1962,Fries,Fast Food,466.3
1963,Vada,South Indian,422.32
1964,Paneer Butter Masala,North Indian,208.89
1965,Burger,Fast Food,257.68
1966,Rasgulla,Desserts,191.38
1967,Idli Sambar,South Indian,64.12
1968,Manchurian,Chinese,80.25
1969,Rasgulla,Desserts,62.24
1970,Hakka Noodles,Chinese,160.7
1971,Rasgulla,Desserts,197.39
1972,Rasgulla,Desserts,219.75
1973,Vada,South Indian,406.19
1974,Dosa,South Indian,480.98
1975,Fries,Fast Food,112.04
1976,Rasgulla,Desserts,324.89
1977,Paneer Butter Masala,North Indian,469.09
1978,Burger,Fast Food,332.54
1979,Rasgulla,Desserts,312.49
1980,Paneer Butter Masala,North Indian,223.93
1981,Dosa,South Indian,321.45
1982,Idli Sambar,South Indian,438.69
1983,Vada,South Indian,253.42
1984,Dal Makhani,North Indian,400.87
1985,Hakka Noodles,Chinese,70.89
1986,Fries,Fast Food,315.59
1987,Idli Sambar,South Indian,245.26
1988,Rasgulla,Desserts,324.46
1989,Fries,Fast Food,137.7
1990,Gulab Jamun,Desserts,113.6
1991,Pizza,Fast Food,267.57
1992,Paneer Butter Masala,North Indian,498.93
1993,Pizza,Fast Food,408.33
1994,Spring Rolls,Chinese,470.03
1995,Burger,Fast Food,339.28
1996,Vada,South Indian,206.16
1997,Dosa,South Indian,261.86
1998,Chole Bhature,North Indian,312.48
1999,Pizza,Fast Food,337.04
2000,Spring Rolls,Chinese,315.28
2001,Idli Sambar,South Indian,496.8
2002,Dosa,South Indian,116.24
2003,Fries,Fast Food,75.28
2004,Dal Makhani,North Indian,247.86
2005,Gulab Jamun,Desserts,410.0
2006,Idli Sambar,South Indian,400.74
2007,Ice Cream,Desserts,229.9
2008,Pizza,Fast Food,490.78
2009,Manchurian,Chinese,84.1
2010,Paneer Butter Masala,North Indian,240.19
2011,Manchurian,Chinese,116.19
2012,Dal Makhani,North Indian,209.21
2013,Manchurian,Chinese,220.44
2014,Rasgulla,Desserts,467.85
2015,Pizza,Fast Food,167.31
2016,Fries,Fast Food,295.71
2017,Idli Sambar,South Indian,89.08
2018,Dal Makhani,North Indian,473.14
2019,Gulab Jamun,Desserts,324.11
2020,Spring Rolls,Chinese,174.24
2021,Manchurian,Chinese,100.98
2022,Fries,Fast Food,114.95
2023,Ice Cream,Desserts,373.47
2024,Gulab Jamun,Desserts,51.6
2025,Rasgulla,Desserts,333.14
2026,Manchurian,Chinese,257.92
2027,Idli Sambar,South Indian,395.33
2028,Gulab Jamun,Desserts,208.61
2029,Rasgulla,Desserts,202.69
2030,Chole Bhature,North Indian,190.99
2031,Ice Cream,Desserts,132.79
2032,Paneer Butter Masala,North Indian,429.16
2033,Dal Makhani,North Indian,202.42
2034,Chole Bhature,North Indian,172.09
2035,Vada,South Indian,359.75
2036,Vada,South Indian,99.01
2037,Vada,South Indian,127.23
2038,Paneer Butter Masala,North Indian,113.5
2039,Burger,Fast Food,80.58
2040,Burger,Fast Food,281.92
2041,Rasgulla,Desserts,135.96
2042,Idli Sambar,South Indian,387.55
2043,Rasgulla,Desserts,345.26
2044,Chole Bhature,North Indian,210.1
2045,Fries,Fast Food,217.04
2046,Manchurian,Chinese,247.83
2047,Hakka Noodles,Chinese,179.14
2048,Idli Sambar,South Indian,213.36
2049,Chole Bhature,North Indian,471.7
2050,Idli Sambar,South Indian,310.37
2051,Spring Rolls,Chinese,157.39
2052,Gulab Jamun,Desserts,353.71
2053,Dal Makhani,North Indian,473.76
2054,Vada,South Indian,209.36
2055,Spring Rolls,Chinese,480.59
2056,Rasgulla,Desserts,197.45
2057,Hakka Noodles,Chinese,294.33
2058,Idli Sambar,South Indian,204.82
2059,Fries,Fast Food,221.59
2060,Ice Cream,Desserts,73.74
2061,Paneer Butter Masala,North Indian,370.77
2062,Chole Bhature,North Indian,390.54
2063,Gulab Jamun,Desserts,416.16
2064,Vada,South Indian,257.69
2065,Dosa,South Indian,389.98
2066,Hakka Noodles,Chinese,291.83
2067,Pizza,Fast Food,126.24
2068,Ice Cream,Desserts,243.99
2069,Ice Cream,Desserts,258.19
2070,Fries,Fast Food,330.77
2071,Idli Sambar,South Indian,283.75
2072,Vada,South Indian,435.67
2073,Burger,Fast Food,325.99
2074,Spring Rolls,Chinese,347.49
2075,Gulab Jamun,Desserts,132.83
2076,Idli Sambar,South Indian,153.12
2077,Manchurian,Chinese,469.62
2078,Fries,Fast Food,475.48
2079,Vada,South Indian,112.59
2080,Hakka Noodles,Chinese,418.76
2081,Dal Makhani,North Indian,484.17
2082,Spring Rolls,Chinese,90.31
2083,Chole Bhature,North Indian,101.28
2084,Gulab Jamun,Desserts,54.81
2085,Rasgulla,Desserts,167.43
2086,Vada,South Indian,452.3
2087,Pizza,Fast Food,425.26
2088,Idli Sambar,South Indian,416.42
2089,Paneer Butter Masala,North Indian,75.93
2090,Burger,Fast Food,245.07
2091,Spring Rolls,Chinese,357.82
2092,Pizza,Fast Food,413.88
2093,Idli Sambar,South Indian,77.68
2094,Pizza,Fast Food,481.38
2095,Fries,Fast Food,422.07
2096,Burger,Fast Food,477.99
2097,Vada,South Indian,397.9
2098,Pizza,Fast Food,151.9
2099,Dal Makhani,North Indian,489.22
2100,Dosa,South Indian,458.61
2101,Hakka Noodles,Chinese,482.46
2102,Vada,South Indian,81.03
2103,Gulab Jamun,Desserts,372.67
2104,Hakka Noodles,Chinese,56.99
2105,Pizza,Fast Food,405.47
2106,Dal Makhani,North Indian,185.57
2107,Dosa,South Indian,330.55
2108,Rasgulla,Desserts,487.71
2109,Dal Makhani,North Indian,85.49
2110,Dosa,South Indian,75.83
2111,Hakka Noodles,Chinese,499.83
2112,Vada,South Indian,282.36
2113,Dal Makhani,North Indian,429.81
2114,Fries,Fast Food,338.17
2115,Fries,Fast Food,385.89
2116,Vada,South Indian,135.45
2117,Chole Bhature,North Indian,210.07
2118,Ice Cream,Desserts,380.9
2119,Spring Rolls,Chinese,356.04
2120,Paneer Butter Masala,North Indian,223.39
2121,Ice Cream,Desserts,271.36
2122,Fries,Fast Food,385.23
2123,Hakka Noodles,Chinese,352.92
2124,Dosa,South Indian,144.2
2125,Chole Bhature,North Indian,371.7
2126,Dal Makhani,North Indian,77.03
2127,Burger,Fast Food,300.17
2128,Hakka Noodles,Chinese,205.2
2129,Idli Sambar,South Indian,437.95
2130,Dosa,South Indian,467.54
2131,Chole Bhature,North Indian,379.98
2132,Dal Makhani,North Indian,244.54
2133,Idli Sambar,South Indian,316.99
2134,Dal Makhani,North Indian,355.42
2135,Gulab Jamun,Desserts,378.79
2136,Hakka Noodles,Chinese,120.41
2137,Fries,Fast Food,327.22
2138,Paneer Butter Masala,North Indian,392.61
2139,Gulab Jamun,Desserts,141.86
2140,Rasgulla,Desserts,348.13
2141,Gulab Jamun,Desserts,414.95
2142,Fries,Fast Food,61.36
2143,Dal Makhani,North Indian,447.54
2144,Burger,Fast Food,169.62
2145,Fries,Fast Food,128.12
2146,Chole Bhature,North Indian,363.91
2147,Burger,Fast Food,97.55
2148,Spring Rolls,Chinese,303.19
2149,Chole Bhature,North Indian,55.96
2150,Paneer Butter Masala,North Indian,278.2
2151,Dosa,South Indian,128.65
2152,Dal Makhani,North Indian,357.85
2153,Spring Rolls,Chinese,235.96
2154,Ice Cream,Desserts,168.07
2155,Fries,Fast Food,376.11
2156,Chole Bhature,North Indian,450.3
2157,Fries,Fast Food,197.6
2158,Spring Rolls,Chinese,350.65
2159,Rasgulla,Desserts,371.08
2160,Pizza,Fast Food,51.19
2161,Dosa,South Indian,137.13
2162,Manchurian,Chinese,418.19
2163,Hakka Noodles,Chinese,190.72
2164,Pizza,Fast Food,275.81
2165,Rasgulla,Desserts,359.64
2166,Chole Bhature,North Indian,129.74
2167,Burger,Fast Food,470.4
2168,Idli Sambar,South Indian,344.83
2169,Chole Bhature,North Indian,450.35
2170,Fries,Fast Food,494.1
2171,Idli Sambar,South Indian,368.39
2172,Pizza,Fast Food,190.88
2173,Spring Rolls,Chinese,191.8
2174,Dosa,South Indian,321.7
2175,Rasgulla,Desserts,412.72
2176,Manchurian,Chinese,398.46
2177,Vada,South Indian,385.83
2178,Hakka Noodles,Chinese,286.42
2179,Rasgulla,Desserts,202.42
2180,Vada,South Indian,59.12
2181,Rasgulla,Desserts,157.66
2182,Ice Cream,Desserts,354.07
2183,Hakka Noodles,Chinese,169.2
2184,Idli Sambar,South Indian,173.88
2185,Manchurian,Chinese,232.28
2186,Idli Sambar,South Indian,293.03
2187,Chole Bhature,North Indian,235.43
2188,Spring Rolls,Chinese,389.58
2189,Manchurian,Chinese,259.07
2190,Burger,Fast Food,92.21
2191,Chole Bhature,North Indian,276.92
2192,Hakka Noodles,Chinese,68.39
2193,Spring Rolls,Chinese,269.02
2194,Gulab Jamun,Desserts,93.5
2195,Chole Bhature,North Indian,428.97
2196,Dosa,South Indian,182.8
2197,Ice Cream,Desserts,318.77
2198,Hakka Noodles,Chinese,399.19
2199,Burger,Fast Food,484.44
2200,Manchurian,Chinese,409.25
2201,Manchurian,Chinese,491.15
2202,Spring Rolls,Chinese,375.24
2203,Paneer Butter Masala,North Indian,135.89
2204,Spring Rolls,Chinese,358.2
2205,Chole Bhature,North Indian,136.53
2206,Pizza,Fast Food,466.55
2207,Burger,Fast Food,270.32
2208,Idli Sambar,South Indian,100.07
2209,Dal Makhani,North Indian,241.02
2210,Pizza,Fast Food,328.02
2211,Ice Cream,Desserts,151.34
2212,Vada,South Indian,477.61
2213,Manchurian,Chinese,435.39
2214,Dal Makhani,North Indian,368.44
2215,Spring Rolls,Chinese,438.0
2216,Pizza,Fast Food,445.36
2217,Fries,Fast Food,479.92
2218,Gulab Jamun,Desserts,333.35
2219,Hakka Noodles,Chinese,66.31
2220,Chole Bhature,North Indian,333.53
2221,Gulab Jamun,Desserts,327.48
2222,Manchurian,Chinese,100.83
2223,Pizza,Fast Food,226.03
2224,Chole Bhature,North Indian,439.36
2225,Gulab Jamun,Desserts,148.46
2226,Hakka Noodles,Chinese,245.37
2227,Hakka Noodles,Chinese,386.24
2228,Vada,South Indian,223.48
2229,Dal Makhani,North Indian,60.59
2230,Manchurian,Chinese,139.75
2231,Fries,Fast Food,333.73
2232,Pizza,Fast Food,73.13
2233,Pizza,Fast Food,482.97
2234,Pizza,Fast Food,185.93
2235,Burger,Fast Food,382.27
2236,Idli Sambar,South Indian,256.9
2237,Dosa,South Indian,421.72
2238,Spring Rolls,Chinese,109.8
2239,Chole Bhature,North Indian,188.36
2240,Rasgulla,Desserts,315.66
2241,Pizza,Fast Food,260.78
2242,Vada,South Indian,499.33
2243,Burger,Fast Food,70.97
2244,Burger,Fast Food,147.42
2245,Ice Cream,Desserts,141.82
