campaign_id,customer_id,channel,engaged,sent_date
369,6207,Email,No,2024-12-23
415,1648,Email,Yes,2021-08-08
230,9871,SMS,,2021-10-05
425,2825,Email,,2024-05-23
288,4171,App Notification,,2024-11-12
129,5910,SMS,,2022-02-03
314,3782,SMS,Yes,2023-04-09
135,3129,App Notification,No,2021-05-30
180,9465,App Notification,Yes,2024-02-13
382,1980,Email,,2024-08-23
482,6613,Email,No,2023-04-07
311,6023,Email,,2024-09-24
202,6082,SMS,Yes,2022-05-09
466,9769,App Notification,,2021-08-02
216,7833,App Notification,Yes,2022-04-10
102,9662,Email,Yes,2022-09-12
133,9172,SMS,,2024-03-18
323,1256,SMS,No,2024-11-27
448,9834,SMS,,2023-08-08
229,300,Email,Yes,2023-03-15
309,7810,Email,No,2024-10-23
283,4522,SMS,Yes,2023-07-17
207,3043,Email,,2022-05-13
339,8593,SMS,,2023-11-09
239,1281,App Notification,No,2024-03-14
441,9054,Email,No,2023-09-11
187,4590,Email,,2022-11-30
175,8134,Email,Yes,2021-08-28
424,6633,App Notification,Yes,2022-06-20
337,2785,App Notification,No,2023-05-06
203,7399,App Notification,Yes,2023-05-19
297,6709,SMS,No,2022-12-09
165,7174,Email,No,2024-05-30
431,4160,Email,No,2024-04-16
271,9304,App Notification,,2024-08-30
329,9249,Email,No,2022-08-15
130,9288,Email,,2021-07-21
434,2301,SMS,Yes,2022-09-25
242,6251,SMS,No,2022-11-17
477,7970,SMS,Yes,2024-12-16
172,3992,App Notification,No,2024-11-16
303,514,App Notification,Yes,2021-07-22
414,4232,Email,,2022-11-20
140,6553,SMS,Yes,2021-07-07
242,8313,SMS,Yes,2021-12-23
110,9694,SMS,Yes,2024-05-21
422,2848,App Notification,No,2022-06-04
482,1118,App Notification,No,2023-12-30
162,8697,SMS,No,2024-09-25
389,9816,Email,Yes,2023-06-10
229,7862,SMS,,2022-04-16
338,2239,Email,No,2021-09-01
357,6601,Email,Yes,2021-12-15
276,2434,App Notification,,2024-05-23
163,8995,App Notification,No,2023-04-17
220,7010,Email,Yes,2024-01-23
371,7167,Email,No,2024-01-24
494,4374,SMS,Yes,2023-01-20
205,8147,SMS,,2024-11-04
124,1472,App Notification,,2023-12-18
256,9019,SMS,Yes,2022-06-22
209,1429,App Notification,Yes,2024-11-06
403,4875,Email,,2022-03-29
252,7924,SMS,No,2024-11-18
202,4307,App Notification,Yes,2021-03-05
112,3782,Email,Yes,2022-12-17
456,2318,Email,Yes,2021-06-05
426,6689,SMS,Yes,2021-02-27
287,1007,Email,No,2023-01-04
390,1638,Email,Yes,2023-08-24
405,9037,App Notification,No,2022-09-11
178,5112,Email,No,2021-06-30
270,7450,App Notification,No,2023-11-11
467,3288,Email,No,2023-08-05
145,5441,SMS,Yes,2024-08-25
327,2862,App Notification,No,2024-01-04
202,639,SMS,Yes,2024-01-29
241,8685,Email,Yes,2022-12-03
277,5726,SMS,Yes,2021-03-05
134,2176,Email,Yes,2024-09-30
140,5596,App Notification,Yes,2024-03-28
433,1486,SMS,Yes,2022-01-26
326,6582,Email,Yes,2022-04-09
414,4544,App Notification,No,2024-06-17
157,5222,SMS,,2022-11-03
148,8751,Email,,2024-08-29
298,3749,App Notification,No,2023-12-17
474,9162,App Notification,,2024-11-20
456,5033,Email,No,2024-10-05
309,6427,SMS,Yes,2024-07-27
273,4010,App Notification,,2022-08-08
347,5324,App Notification,,2022-08-01
316,8278,App Notification,No,2023-12-21
109,5444,App Notification,Yes,2024-12-10
456,6308,App Notification,No,2023-10-19
420,3129,App Notification,No,2024-04-14
219,4302,SMS,No,2021-05-24
409,6028,App Notification,,2023-12-24
288,5410,SMS,Yes,2021-09-21
326,947,Email,,2022-06-29
469,3209,SMS,No,2023-08-20
289,3441,App Notification,Yes,2022-12-18
142,1546,Email,No,2021-01-08
334,3508,Email,Yes,2021-10-21
427,30,Email,Yes,2024-12-24
102,9664,App Notification,No,2021-11-14
291,1410,App Notification,,2022-05-07
476,3680,SMS,No,2022-11-18
392,8721,SMS,,2024-12-01
339,5148,Email,Yes,2022-07-23
331,126,Email,,2024-07-10
455,4909,Email,No,2023-08-07
330,6643,Email,,2021-09-22
332,3259,Email,No,2024-01-21
246,8846,SMS,,2023-06-30
202,8142,SMS,,2023-11-19
465,8933,App Notification,No,2024-07-18
319,2262,App Notification,,2022-11-18
286,7954,App Notification,,2024-07-15
164,8483,App Notification,Yes,2024-07-09
327,1694,App Notification,No,2023-09-12
155,5888,Email,Yes,2022-01-11
208,4645,Email,Yes,2022-03-30
491,9512,App Notification,Yes,2022-07-06
270,2822,App Notification,Yes,2024-10-31
452,3663,Email,Yes,2023-03-21
455,5195,App Notification,No,2024-01-29
395,1396,Email,,2022-03-13
305,2968,SMS,,2024-12-24
257,3962,App Notification,No,2024-01-22
398,2615,SMS,Yes,2021-05-16
156,6871,Email,No,2021-12-20
378,1545,SMS,No,2022-10-03
116,5226,SMS,No,2022-03-05
468,9973,SMS,,2024-03-04
176,7987,Email,,2023-05-07
130,4883,Email,,2024-02-02
174,4434,App Notification,Yes,2022-07-01
119,7035,SMS,Yes,2022-11-09
103,9249,SMS,,2023-02-03
140,9638,Email,No,2022-07-05
400,1097,Email,Yes,2023-01-17
150,1205,Email,,2023-09-10
171,7948,Email,No,2024-12-10
215,7320,Email,,2022-04-03
280,3584,App Notification,,2022-09-02
113,7540,Email,,2024-05-14
163,7141,Email,Yes,2022-03-30
356,2039,App Notification,Yes,2021-12-20
313,8180,Email,No,2023-08-06
342,9925,SMS,,2021-07-22
348,5927,SMS,Yes,2022-05-22
140,8224,Email,Yes,2021-04-01
395,2975,Email,Yes,2024-09-12
329,3569,App Notification,,2022-07-18
256,8207,App Notification,,2021-07-31
423,8299,SMS,Yes,2024-06-12
365,3794,App Notification,,2022-05-12
135,202,SMS,No,2023-01-16
273,7957,App Notification,No,2021-07-23
101,7386,Email,,2024-12-22
284,6008,SMS,No,2024-12-27
432,1795,App Notification,,2022-07-23
102,1409,Email,No,2022-03-02
394,917,SMS,Yes,2022-01-06
223,4432,SMS,No,2022-01-13
423,7779,SMS,No,2022-07-02
156,9877,App Notification,,2022-03-05
123,6347,App Notification,Yes,2021-02-23
439,3167,Email,,2021-03-30
437,7345,SMS,No,2022-07-07
167,65,Email,,2024-09-12
102,4649,Email,Yes,2023-09-07
387,4320,SMS,No,2024-04-07
253,3651,App Notification,Yes,2024-12-06
187,6399,Email,No,2024-01-31
199,2016,Email,No,2023-10-23
425,9514,SMS,,2021-02-26
313,4025,Email,Yes,2022-11-08
131,6315,Email,Yes,2021-01-23
294,8805,App Notification,Yes,2023-01-05
461,8844,Email,Yes,2023-11-12
428,1388,App Notification,,2021-07-01
115,5180,SMS,No,2021-11-13
174,6599,Email,No,2023-11-30
388,6480,App Notification,No,2021-08-26
134,4764,App Notification,,2022-03-27
119,4110,App Notification,Yes,2022-03-11
248,5536,Email,,2021-12-18
412,3129,Email,,2024-11-05
139,4867,App Notification,No,2022-10-13
236,5086,App Notification,,2023-04-20
499,538,Email,Yes,2023-02-22
447,7930,SMS,,2024-04-20
372,5032,App Notification,No,2021-10-03
318,5999,App Notification,Yes,2023-12-13
384,7680,SMS,No,2024-11-05
441,2038,Email,No,2024-09-14
259,9155,App Notification,Yes,2024-06-02
382,1244,SMS,Yes,2023-01-31
108,7118,Email,No,2021-08-14
200,8725,SMS,Yes,2024-12-03
350,3131,Email,,2024-07-05
392,5480,SMS,Yes,2023-08-02
435,1654,App Notification,,2022-09-16
300,8305,App Notification,No,2022-12-10
233,7975,SMS,,2021-08-07
466,9492,Email,Yes,2023-02-04
410,2305,SMS,No,2022-07-18
103,6921,Email,,2024-12-10
101,9894,App Notification,Yes,2021-11-07
142,3815,SMS,,2021-01-27
272,8413,App Notification,,2024-08-20
246,5039,SMS,No,2022-11-01
491,3782,Email,Yes,2023-06-21
462,1959,Email,No,2022-03-25
281,1297,App Notification,No,2023-01-27
230,6342,SMS,Yes,2023-01-03
475,5724,App Notification,No,2022-04-07
369,9225,App Notification,,2021-05-20
323,5083,App Notification,,2022-08-17
297,4323,SMS,,2023-12-04
387,7302,Email,,2021-04-23
399,3229,App Notification,,2022-07-20
341,6569,App Notification,No,2024-11-29
229,1476,Email,Yes,2024-12-14
464,2408,App Notification,,2024-11-22
326,7544,SMS,No,2024-07-25
406,936,Email,Yes,2023-08-24
449,5416,App Notification,No,2021-01-17
325,2246,App Notification,,2024-06-21
455,5690,App Notification,Yes,2022-06-08
217,4338,SMS,No,2021-03-06
445,6573,SMS,No,2024-12-27
255,3951,App Notification,Yes,2021-01-14
322,2659,Email,No,2024-05-12
392,6150,App Notification,,2021-11-13
371,7486,Email,,2021-07-16
445,3284,SMS,,2022-01-06
155,1297,Email,,2024-05-30
277,1648,SMS,Yes,2022-07-03
449,8552,Email,,2024-01-04
256,3453,SMS,Yes,2024-09-29
381,9357,App Notification,,2022-10-15
494,8093,Email,Yes,2023-01-07
381,5630,Email,,2023-12-27
103,3245,SMS,,2024-04-24
127,7188,SMS,,2022-07-06
367,4026,App Notification,,2022-10-26
359,8695,App Notification,,2021-05-29
108,6371,Email,No,2022-08-10
385,4205,Email,Yes,2021-03-14
238,9536,App Notification,Yes,2023-01-18
410,3813,App Notification,,2022-10-22
450,9003,Email,Yes,2023-12-21
180,7255,App Notification,Yes,2022-12-24
319,786,App Notification,,2022-06-12
314,228,Email,,2021-11-02
154,4948,SMS,Yes,2021-10-24
306,7478,App Notification,Yes,2021-06-17
278,828,Email,No,2021-09-14
477,379,Email,No,2024-05-20
465,6257,SMS,,2021-11-17
222,9321,Email,No,2023-10-31
417,6083,SMS,No,2022-06-29
169,8483,Email,No,2023-09-28
342,3549,SMS,No,2023-06-21
383,7689,App Notification,Yes,2021-08-02
137,60,App Notification,,2022-02-15
179,5432,Email,No,2023-09-03
171,2671,App Notification,No,2022-12-26
185,3340,SMS,No,2024-12-22
461,2790,App Notification,Yes,2022-12-19
287,3655,Email,No,2023-06-24
359,5549,App Notification,No,2023-06-15
377,5103,Email,,2022-11-20
427,7519,App Notification,No,2024-05-04
397,2663,Email,No,2021-05-05
344,202,App Notification,,2022-05-27
200,7088,SMS,No,2023-03-06
390,8663,Email,,2023-10-24
120,7944,Email,,2023-08-29
467,3027,App Notification,,2024-01-01
323,3357,Email,No,2024-05-23
222,3974,App Notification,No,2022-03-21
489,4472,App Notification,No,2023-09-23
348,4238,SMS,No,2024-07-29
115,3124,SMS,No,2023-05-18
449,2308,App Notification,No,2023-09-08
350,6004,App Notification,No,2023-03-07
155,3791,Email,Yes,2021-03-08
273,5936,Email,,2021-06-11
352,6522,SMS,No,2024-08-28
459,3111,App Notification,Yes,2022-08-10
161,8540,App Notification,,2021-05-03
447,1602,Email,,2022-04-23
395,3778,App Notification,No,2022-09-06
210,4924,Email,No,2022-02-26
420,5920,Email,Yes,2022-05-14
356,3779,App Notification,Yes,2022-10-02
315,8514,App Notification,No,2021-02-02
234,5864,Email,Yes,2023-11-12
299,180,SMS,No,2021-08-02
345,3966,App Notification,,2023-07-28
172,9905,SMS,No,2021-06-21
232,8221,App Notification,No,2024-10-24
316,8930,App Notification,Yes,2021-08-31
158,3720,SMS,No,2023-01-05
160,6331,SMS,No,2022-03-05
112,55,SMS,Yes,2023-12-04
219,6658,Email,,2024-02-10
256,9626,Email,Yes,2021-04-13
110,7999,Email,Yes,2021-09-13
309,2065,SMS,No,2024-02-09
145,4184,App Notification,Yes,2021-06-13
384,3295,App Notification,,2021-01-20
327,3856,App Notification,No,2021-08-13
282,2752,App Notification,No,2023-01-16
278,725,App Notification,Yes,2022-01-22
467,9446,App Notification,,2023-06-19
395,9370,SMS,No,2022-07-29
467,9489,SMS,,2023-08-09
265,8050,Email,No,2021-03-23
458,9087,Email,No,2024-03-04
157,2500,SMS,No,2024-04-16
429,1330,App Notification,,2021-03-19
126,5118,App Notification,Yes,2022-03-24
236,2628,SMS,Yes,2022-12-09
196,2451,App Notification,Yes,2022-02-25
246,9362,App Notification,No,2021-12-30
221,7058,App Notification,No,2021-04-21
389,7866,App Notification,Yes,2023-10-07
115,4295,SMS,,2022-05-10
149,9657,Email,No,2021-06-18
498,1731,App Notification,No,2023-08-12
277,8150,App Notification,No,2021-03-15
134,1124,App Notification,,2023-07-05
236,7194,Email,,2024-07-26
258,4622,App Notification,,2024-08-16
362,1489,App Notification,Yes,2024-02-29
297,265,SMS,No,2021-06-15
240,2030,SMS,No,2023-07-12
315,6875,SMS,,2024-04-30
331,9436,SMS,Yes,2023-12-16
384,3767,App Notification,Yes,2022-03-22
259,8588,Email,Yes,2022-02-23
478,7057,Email,Yes,2022-04-21
349,9673,App Notification,No,2023-09-25
478,8300,SMS,,2021-02-23
473,3564,App Notification,,2022-04-13
355,8072,SMS,,2023-10-03
108,7850,App Notification,No,2022-01-15
462,6036,Email,Yes,2024-12-05
405,7960,Email,Yes,2023-08-29
205,3197,App Notification,No,2021-09-17
344,1186,App Notification,Yes,2023-08-11
378,4132,Email,No,2021-06-30
471,3076,App Notification,,2023-10-05
250,413,Email,,2021-08-14
194,8675,Email,,2022-07-29
153,3848,Email,Yes,2021-03-16
420,8795,SMS,,2023-02-02
214,7975,App Notification,No,2021-08-30
204,1082,App Notification,Yes,2022-05-20
468,4356,Email,No,2023-02-13
227,7663,SMS,,2021-05-29
376,8217,App Notification,No,2021-10-10
470,8390,App Notification,,2024-11-05
321,2627,App Notification,,2024-02-05
289,8615,SMS,,2023-12-27
463,1142,Email,Yes,2022-05-11
315,6936,Email,No,2024-03-22
252,1121,Email,No,2021-01-08
481,4528,SMS,No,2022-01-20
132,7107,SMS,,2022-06-04
280,9986,App Notification,Yes,2021-10-19
224,6694,App Notification,Yes,2021-08-17
472,4904,SMS,No,2022-11-11
447,56,App Notification,Yes,2023-08-28
182,6759,SMS,No,2022-09-06
234,2264,SMS,No,2023-05-01
167,8213,App Notification,No,2024-11-04
398,6354,SMS,No,2024-08-15
203,8483,Email,No,2021-12-22
132,1995,App Notification,,2023-12-30
185,835,App Notification,No,2022-12-30
415,4284,Email,Yes,2023-02-21
416,5271,App Notification,,2024-04-27
349,4310,SMS,,2023-12-06
155,1502,SMS,,2021-10-14
201,4689,App Notification,Yes,2022-07-25
173,4137,Email,,2024-09-29
201,20,SMS,,2021-06-17
230,1033,App Notification,Yes,2022-06-16
285,9017,Email,No,2024-12-03
209,3275,SMS,Yes,2021-12-07
482,748,App Notification,,2023-06-07
226,7005,Email,Yes,2024-05-10
287,968,App Notification,Yes,2023-02-12
311,3548,App Notification,No,2024-10-07
348,2799,App Notification,No,2022-08-01
366,3016,App Notification,,2024-10-10
340,6606,SMS,No,2023-01-31
159,1805,SMS,,2021-07-19
174,2024,SMS,No,2024-08-23
250,8593,SMS,No,2021-10-13
435,4433,Email,,2024-12-26
207,9561,Email,No,2024-04-25
228,3325,Email,Yes,2022-08-11
384,7164,Email,,2022-08-03
353,1878,Email,Yes,2021-10-14
473,9590,App Notification,Yes,2022-10-23
447,3676,SMS,Yes,2024-02-12
274,6962,SMS,,2022-07-30
414,6,SMS,,2022-03-13
413,5534,Email,No,2024-09-09
357,8778,SMS,Yes,2022-03-16
244,9714,SMS,Yes,2024-05-26
428,5176,Email,No,2021-12-31
106,3879,Email,No,2023-09-29
340,3470,Email,Yes,2023-08-03
479,9014,SMS,Yes,2023-12-17
489,4334,SMS,,2024-08-11
405,6634,Email,Yes,2023-11-12
391,3094,Email,Yes,2024-10-05
405,858,SMS,Yes,2022-12-29
470,7619,App Notification,,2024-02-15
368,7978,App Notification,No,2021-02-11
204,2551,SMS,Yes,2021-02-15
373,1226,App Notification,No,2024-05-06
369,8846,Email,No,2023-04-19
189,7454,SMS,No,2022-01-12
122,7401,App Notification,Yes,2022-05-03
458,9532,SMS,No,2022-01-18
237,4557,App Notification,,2021-11-13
492,2718,App Notification,,2021-11-23
101,3393,SMS,Yes,2022-07-02
497,8155,Email,No,2021-07-01
239,9255,SMS,No,2022-04-30
402,6123,App Notification,Yes,2024-11-11
182,4529,App Notification,,2024-12-30
334,9801,App Notification,No,2021-02-17
118,1082,Email,No,2021-07-21
334,6640,SMS,,2021-02-01
395,7019,App Notification,,2023-01-26
343,6106,Email,,2023-03-19
412,4751,App Notification,Yes,2024-12-23
128,2655,SMS,Yes,2022-04-27
107,156,App Notification,Yes,2022-12-27
220,4297,Email,,2022-12-01
264,3070,SMS,,2022-01-19
391,1964,App Notification,Yes,2021-07-27
400,4595,Email,Yes,2023-11-18
322,7664,App Notification,No,2021-10-29
367,6304,Email,Yes,2024-03-18
163,9427,SMS,No,2021-08-12
407,6143,App Notification,,2023-06-26
184,9669,Email,No,2021-10-07
178,3756,App Notification,Yes,2022-11-20
369,831,Email,,2023-08-04
413,6575,SMS,,2023-09-25
184,6122,App Notification,No,2022-01-29
351,6075,App Notification,No,2024-07-09
311,1343,Email,,2024-11-08
429,7680,SMS,No,2021-08-15
254,7330,App Notification,No,2021-05-29
325,1845,SMS,No,2024-03-07
163,462,Email,,2021-02-24
437,2992,SMS,,2022-09-30
449,6844,SMS,,2023-09-23
350,9771,App Notification,No,2023-07-14
420,201,App Notification,No,2024-05-01
134,516,SMS,Yes,2024-09-08
337,5872,App Notification,,2024-06-17
404,5451,Email,Yes,2023-09-18
269,4840,App Notification,Yes,2021-01-09
318,6491,SMS,No,2024-04-08
186,3232,SMS,No,2021-03-14
132,3697,SMS,,2023-07-20
332,9468,Email,,2022-11-04
344,3294,Email,Yes,2024-02-03
497,7002,App Notification,Yes,2022-06-04
385,1630,SMS,No,2024-04-02
288,4019,App Notification,,2022-02-28
484,4490,App Notification,,2023-11-26
226,7564,Email,Yes,2024-12-19
165,2017,SMS,No,2024-07-30
272,8359,SMS,Yes,2021-12-24
158,976,App Notification,,2022-10-30
245,4548,SMS,Yes,2022-08-19
224,7306,SMS,Yes,2021-02-25
305,860,Email,,2021-07-07
173,3945,SMS,,2022-08-13
451,210,Email,,2023-09-26
151,9801,App Notification,Yes,2022-04-24
395,214,SMS,Yes,2021-10-06
273,5898,SMS,No,2022-11-15
255,5783,App Notification,,2024-11-08
329,7403,Email,No,2021-12-27
167,9165,Email,No,2021-07-25
131,304,SMS,Yes,2023-01-24
152,7277,SMS,Yes,2024-08-02
231,7001,Email,No,2022-07-13
371,8175,App Notification,No,2021-08-30
421,861,Email,Yes,2023-10-11
100,4048,SMS,No,2023-01-10
242,1856,Email,Yes,2021-11-19
374,6952,Email,No,2022-08-19
440,2168,Email,No,2021-10-14
149,5960,Email,Yes,2021-12-06
182,1634,Email,No,2023-07-01
414,2475,Email,,2023-03-02
373,5041,SMS,,2023-03-25
228,2378,SMS,No,2022-07-12
198,9943,Email,No,2023-12-10
377,3412,Email,Yes,2021-03-04
383,4660,App Notification,,2021-09-27
100,4276,Email,,2023-03-02
111,4386,Email,Yes,2021-10-26
280,8678,SMS,,2022-10-21
458,9553,Email,,2022-01-02
139,7276,SMS,,2023-02-21
326,773,SMS,No,2023-12-03
405,1833,Email,,2021-05-01
291,7606,SMS,,2023-07-19
174,1300,App Notification,No,2023-12-05
280,8374,Email,Yes,2021-06-11
286,9455,SMS,,2021-11-22
346,8338,App Notification,No,2023-06-02
319,5164,Email,,2023-09-17
281,1840,App Notification,No,2022-12-27
463,4595,SMS,,2021-10-11
469,803,SMS,,2022-01-24
399,3951,App Notification,No,2023-11-22
401,1319,Email,Yes,2022-04-24
344,6119,SMS,No,2023-08-08
299,4627,SMS,,2024-04-07
403,2941,Email,No,2023-05-24
323,7570,Email,No,2023-11-22
482,7399,SMS,No,2024-07-25
146,5459,Email,,2023-05-24
166,2053,SMS,,2022-02-21
363,6455,Email,No,2024-03-07
328,6306,App Notification,,2023-06-26
432,8408,App Notification,,2023-03-10
207,786,Email,,2022-04-19
282,6980,App Notification,No,2023-09-22
467,1636,Email,,2023-11-28
281,7339,Email,No,2022-07-02
141,3110,Email,,2023-01-12
380,6054,App Notification,Yes,2024-09-07
105,5005,Email,Yes,2024-05-29
369,5757,Email,No,2024-06-03
248,7446,App Notification,No,2024-06-29
465,285,Email,No,2024-04-02
277,2414,App Notification,Yes,2023-12-24
208,1644,Email,,2023-10-10
242,7236,Email,,2023-05-22
479,9320,SMS,No,2023-01-31
441,9462,Email,No,2021-01-16
170,6336,Email,Yes,2021-09-01
386,644,SMS,No,2022-03-15
430,7312,Email,,2022-04-13
147,8218,Email,,2023-12-16
256,3938,App Notification,No,2023-09-06
107,4808,Email,Yes,2021-01-21
479,6337,App Notification,,2024-07-08
433,6525,SMS,Yes,2024-04-15
395,1026,Email,,2021-10-17
287,5723,SMS,Yes,2022-11-15
467,1069,App Notification,,2021-05-15
138,9131,SMS,No,2021-12-19
332,4099,SMS,Yes,2022-11-26
360,8016,Email,Yes,2022-04-28
290,9665,App Notification,Yes,2021-03-21
368,176,SMS,,2023-09-15
413,8096,Email,No,2024-12-10
189,1144,Email,Yes,2022-04-01
428,5894,App Notification,No,2021-09-16
174,7342,App Notification,Yes,2022-07-11
125,3511,App Notification,,2022-03-21
416,4063,Email,No,2024-02-10
400,7798,App Notification,No,2022-04-16
167,951,SMS,Yes,2024-10-06
191,4437,SMS,,2021-11-13
192,2745,App Notification,Yes,2021-01-06
141,8313,SMS,Yes,2024-11-11
351,4671,SMS,Yes,2022-12-15
113,1921,App Notification,No,2021-12-28
266,9877,Email,No,2024-06-11
327,5613,SMS,No,2023-10-20
238,6420,App Notification,,2021-05-22
390,9161,SMS,Yes,2022-02-24
497,6173,SMS,No,2024-03-25
440,5931,Email,,2023-03-18
233,3809,App Notification,,2023-12-02
105,4739,App Notification,,2022-03-27
377,6496,Email,Yes,2021-06-14
138,1105,SMS,No,2024-04-12
408,4390,Email,No,2021-04-14
495,3885,App Notification,No,2022-11-13
235,733,Email,,2021-12-18
276,1582,SMS,No,2024-12-21
383,3680,SMS,No,2021-07-16
312,3853,Email,No,2021-10-31
479,2428,Email,Yes,2021-09-14
175,324,Email,No,2021-08-16
210,3700,App Notification,,2021-12-22
286,5182,Email,Yes,2024-12-24
187,7314,App Notification,,2022-12-04
461,8554,App Notification,Yes,2023-08-27
263,2101,SMS,,2023-09-06
219,2755,App Notification,,2022-10-07
406,1473,Email,No,2022-04-11
208,1107,SMS,,2024-09-17
337,1804,Email,,2022-03-05
250,8273,SMS,Yes,2024-10-30
247,6658,App Notification,No,2022-01-22
335,6907,SMS,No,2022-10-16
481,5356,App Notification,Yes,2022-12-18
245,2989,Email,,2021-04-24
351,7205,Email,,2023-07-21
300,5777,SMS,No,2021-05-01
124,8517,App Notification,Yes,2024-03-19
362,2362,App Notification,No,2024-03-30
357,1235,Email,No,2023-07-25
178,103,SMS,Yes,2024-11-19
393,4913,SMS,No,2024-06-05
120,747,SMS,,2023-12-08
270,4909,Email,Yes,2023-02-04
385,3692,SMS,,2023-11-11
215,9440,Email,Yes,2021-12-10
286,3065,Email,No,2023-04-11
224,5413,Email,No,2023-05-06
430,1720,SMS,,2024-02-28
215,2203,Email,No,2023-08-18
277,5152,App Notification,Yes,2022-01-08
133,6027,App Notification,No,2021-08-01
320,7738,SMS,No,2021-05-29
238,5453,App Notification,No,2021-03-01
454,7185,SMS,,2023-07-08
235,1790,Email,Yes,2023-07-19
178,9957,Email,Yes,2022-10-29
129,260,Email,,2022-01-26
316,1919,SMS,Yes,2024-10-16
212,6505,App Notification,No,2021-12-05
321,5519,Email,No,2023-07-09
268,6604,App Notification,,2023-09-19
382,8176,Email,No,2022-12-29
280,9979,App Notification,No,2024-03-24
437,7253,SMS,No,2022-06-12
399,7231,SMS,No,2022-06-18
356,100,SMS,Yes,2024-01-26
423,3906,SMS,Yes,2021-11-14
166,2343,Email,No,2022-04-13
118,8092,Email,No,2022-09-24
303,3234,Email,,2022-10-10
209,5025,Email,Yes,2021-04-23
464,328,Email,Yes,2022-08-19
398,9544,Email,Yes,2021-07-16
284,2290,App Notification,,2021-03-29
319,1366,SMS,,2023-08-16
324,1409,Email,,2023-03-20
281,9703,App Notification,,2022-12-01
381,220,Email,,2024-03-30
262,6408,App Notification,Yes,2021-01-24
211,3240,App Notification,No,2024-06-19
247,1270,Email,,2024-12-26
395,7543,Email,No,2021-07-12
217,3818,SMS,Yes,2024-06-19
192,7190,Email,Yes,2023-01-26
441,6858,App Notification,,2023-07-02
211,68,App Notification,No,2021-07-22
387,9864,App Notification,Yes,2024-09-17
445,8935,SMS,Yes,2022-07-04
196,7226,Email,No,2021-01-06
312,5384,Email,,2024-01-26
430,2013,SMS,No,2021-05-12
461,9898,SMS,Yes,2023-12-16
195,9639,Email,No,2021-10-15
270,3070,SMS,Yes,2022-08-18
402,7667,SMS,,2024-06-17
240,291,Email,,2021-01-15
486,6313,Email,,2023-11-03
129,7728,App Notification,No,2021-11-14
474,3680,App Notification,Yes,2022-10-08
256,3911,SMS,Yes,2024-11-30
175,4652,SMS,No,2021-08-26
128,353,App Notification,,2022-01-22
492,1264,SMS,Yes,2023-03-22
469,1827,Email,Yes,2024-06-11
152,4379,SMS,,2023-09-06
315,1606,App Notification,No,2024-06-16
412,3399,App Notification,No,2021-02-09
252,4552,SMS,No,2024-02-15
375,3007,App Notification,,2022-01-31
192,1005,App Notification,Yes,2022-09-01
366,5968,App Notification,,2022-12-06
308,6429,Email,Yes,2023-01-29
483,2079,SMS,,2024-04-19
475,2496,SMS,No,2021-06-18
486,2262,App Notification,Yes,2021-12-05
250,1738,SMS,Yes,2022-08-30
456,3097,Email,Yes,2021-11-23
260,7928,SMS,Yes,2022-02-25
447,2445,Email,,2022-08-22
493,337,App Notification,,2024-02-01
328,2984,SMS,,2022-01-18
229,9160,Email,Yes,2024-02-08
288,6999,SMS,Yes,2021-05-07
440,4999,App Notification,,2021-01-28
100,8864,SMS,No,2023-12-26
171,9496,App Notification,Yes,2022-10-02
382,8188,App Notification,Yes,2021-09-28
251,9907,App Notification,,2022-08-26
104,2596,Email,Yes,2021-12-19
438,2971,Email,,2023-03-25
229,3270,App Notification,No,2023-03-27
162,479,SMS,No,2021-11-30
205,844,Email,,2021-12-20
303,1626,SMS,,2022-10-21
372,1881,App Notification,No,2023-10-15
121,8697,App Notification,Yes,2023-06-23
206,8302,App Notification,No,2023-02-03
338,9598,App Notification,No,2021-06-08
458,4493,App Notification,,2021-09-22
214,3481,Email,,2023-05-16
170,8543,Email,No,2023-05-25
274,9750,SMS,No,2024-12-11
418,3043,Email,Yes,2021-11-24
243,2837,Email,No,2023-07-12
485,8079,Email,,2024-02-05
212,7875,SMS,,2024-12-17
306,6565,Email,No,2023-12-26
481,3629,App Notification,,2023-11-08
152,5018,Email,No,2022-06-27
297,8303,App Notification,,2022-05-23
419,9958,SMS,Yes,2021-07-13
367,7607,SMS,,2024-07-20
448,1202,App Notification,No,2021-08-15
481,6004,App Notification,Yes,2022-04-26
233,11,SMS,Yes,2024-02-23
406,9782,Email,No,2022-10-06
255,1502,SMS,Yes,2024-03-25
423,8321,App Notification,Yes,2021-09-24
475,7906,Email,,2022-01-29
271,3604,SMS,,2022-06-10
369,4196,SMS,No,2024-06-25
389,290,SMS,Yes,2022-07-23
262,5689,App Notification,Yes,2021-07-23
374,7394,Email,No,2021-08-01
441,9869,Email,,2023-10-01
159,7606,App Notification,Yes,2022-05-25
491,2694,Email,No,2024-09-26
242,9563,SMS,No,2021-11-13
475,8375,SMS,No,2021-08-08
133,351,SMS,Yes,2022-08-21
302,3587,SMS,Yes,2023-02-12
441,5916,SMS,No,2024-06-05
195,9594,Email,No,2024-11-26
147,5585,Email,,2023-10-04
274,2850,App Notification,,2024-02-04
284,4436,Email,Yes,2023-12-06
414,6405,SMS,,2021-03-07
159,3928,SMS,No,2023-11-27
282,6515,Email,Yes,2021-06-26
209,7441,App Notification,Yes,2021-07-05
