payment_id,order_id,payment_date,amount,payment_method
36422,7980,2024-06-27,23.12,UPI
17055,47445,2024-05-20,89.32,UPI
20296,45822,2024-10-28,22.76,UPI
18677,44241,2024-01-05,58.26,Card
4520,32191,2023-08-13,28.95,UPI
38006,9412,2023-06-23,22.13,Wallet
41208,38391,2021-12-30,88.25,Wallet
33314,31318,2022-06-30,34.53,Cash
49568,44588,2022-03-31,47.05,Cash
16301,27822,2021-09-30,32.25,Card
34948,4280,2020-09-27,95.03,Card
35911,45938,2023-08-30,22.14,Card
16885,8956,2020-10-02,25.02,Card
33080,49728,2024-07-25,7.2,Card
17160,9787,2021-08-27,59.99,Cash
9095,5557,2023-06-16,72.02,UPI
4295,39338,2022-11-13,14.11,UPI
18923,48912,2023-02-21,58.81,Wallet
26376,43589,2024-10-15,55.35,Cash
36445,14021,2024-10-31,18.24,Cash
29826,35728,2024-11-26,19.0,Card
41950,40622,2024-08-11,61.63,Wallet
36361,3923,2021-10-25,34.37,UPI
11540,8357,2020-06-04,78.13,UPI
35980,16268,2020-06-10,8.23,Wallet
48490,28193,2020-09-10,66.34,UPI
16933,1834,2024-02-01,17.59,Wallet
2038,1158,2020-01-15,61.51,UPI
19785,22707,2020-01-26,53.69,Wallet
6235,48103,2023-03-22,22.42,Cash
48190,41418,2024-04-21,9.06,Cash
39759,21865,2023-09-16,54.15,Card
19961,31980,2022-07-10,96.55,Cash
38469,36197,2023-08-24,96.74,UPI
13916,40117,2022-12-21,84.91,UPI
40780,26869,2024-04-08,76.4,Cash
12317,17356,2023-12-10,14.41,UPI
6649,25788,2024-03-17,19.07,Card
38472,9069,2022-11-18,38.28,Cash
13823,38105,2022-11-03,17.83,Wallet
30546,18629,2021-02-20,89.69,Card
4779,10058,2021-04-10,43.06,UPI
12963,35687,2020-05-21,48.6,Card
39839,25446,2023-05-04,70.95,Card
35596,47436,2023-06-15,17.23,Cash
12858,48378,2024-11-28,39.96,Cash
16759,7080,2021-03-27,59.78,Cash
43784,37368,2024-12-16,38.39,Card
31304,17484,2023-06-23,44.41,Card
31189,48544,2020-10-07,67.29,Cash
49242,15354,2021-10-19,6.23,Wallet
29223,5644,2023-03-02,75.75,UPI
20743,20431,2022-07-21,87.45,UPI
16076,9517,2020-08-25,24.89,Cash
26609,45406,2021-06-23,78.02,Wallet
12887,30040,2022-11-23,77.49,Wallet
41970,10943,2020-04-22,48.65,Card
11325,42044,2023-03-09,48.62,Cash
31795,22819,2023-08-22,57.9,Wallet
43328,29333,2024-06-08,70.73,Wallet
3779,19387,2020-06-05,24.19,UPI
33556,23665,2022-02-21,84.08,Wallet
16902,6930,2024-05-23,8.06,Cash
14108,16989,2021-07-06,22.9,Wallet
6913,18022,2020-04-20,20.7,UPI
3812,3012,2022-06-09,79.91,Card
37330,33947,2020-06-29,27.87,Cash
28949,28515,2024-11-03,71.32,Card
27598,43107,2023-05-29,96.34,Cash
19078,14414,2022-11-11,26.16,Cash
44167,5633,2023-08-29,84.1,UPI
33238,7718,2024-07-11,37.8,Cash
33452,31080,2024-11-21,42.6,UPI
3603,38653,2020-08-19,21.74,UPI
13679,21211,2020-06-19,96.68,Wallet
5699,47387,2024-07-07,66.45,UPI
21302,19793,2020-01-12,27.03,Cash
10075,20840,2024-09-29,19.21,UPI
765,22807,2020-03-16,6.13,Card
15536,6370,2023-07-09,46.28,Card
32518,3933,2024-01-07,71.57,Wallet
14250,33730,2022-08-10,24.71,Wallet
13702,23807,2021-07-19,67.49,Card
41104,31850,2020-12-27,92.68,UPI
5402,14656,2020-01-24,51.73,UPI
15796,43214,2021-10-07,63.17,Cash
39406,13510,2022-05-01,63.02,Card
2592,16092,2024-05-20,89.48,UPI
8763,45369,2021-01-08,11.37,UPI
35711,26213,2024-11-26,79.92,Cash
11703,42996,2021-04-04,44.8,Wallet
46360,20731,2022-01-15,56.02,Cash
12748,35708,2022-10-29,29.51,Wallet
38982,3957,2021-11-02,51.2,Card
30199,3592,2021-05-06,85.87,Wallet
46041,16525,2022-01-03,71.6,UPI
11008,23032,2022-05-28,53.18,Wallet
15867,35755,2021-08-19,14.38,Cash
14468,43640,2023-10-22,65.3,Cash
3235,4677,2021-12-28,28.88,Card
48920,22701,2024-10-25,23.78,Card
576,18291,2022-01-30,83.1,Wallet
47299,33765,2023-07-01,17.35,UPI
36616,22942,2021-06-28,24.4,Card
33098,29270,2024-03-15,13.46,Card
28259,10851,2023-04-05,94.75,Cash
12609,29839,2020-02-02,38.85,UPI
5574,48197,2024-09-15,84.63,Cash
22065,16983,2024-09-15,71.04,Card
30788,9810,2023-08-20,89.98,Wallet
14130,4679,2021-09-22,57.53,Card
47701,8344,2022-04-15,47.35,UPI
49979,18745,2022-03-06,81.71,UPI
43199,1360,2020-07-16,26.15,Wallet
21699,22415,2022-02-10,40.33,UPI
3797,17610,2020-09-28,45.05,Card
41002,48784,2021-01-06,44.38,UPI
5532,48320,2021-05-19,27.65,Cash
27516,27392,2023-12-14,10.78,UPI
8550,5317,2021-06-01,18.74,Wallet
29853,8102,2020-02-06,65.54,Wallet
34271,34502,2021-10-12,18.2,UPI
2567,27105,2021-04-02,23.86,Card
11221,20098,2020-09-07,87.92,Card
26491,4883,2020-05-10,67.88,UPI
15448,7682,2024-07-30,37.99,Wallet
2481,25715,2023-05-25,19.33,UPI
20197,17285,2024-03-16,13.25,Card
37786,29707,2022-04-07,51.47,Cash
29954,19699,2023-08-21,56.51,UPI
44298,26364,2021-07-11,98.89,Cash
24087,21439,2023-11-26,21.43,Wallet
38382,15610,2023-03-13,16.18,Card
30173,20461,2020-07-16,33.44,Cash
49125,9453,2022-09-12,29.94,UPI
4039,39986,2022-09-12,81.51,Cash
32974,43072,2024-03-22,86.37,Wallet
802,46810,2023-05-26,23.61,Cash
41229,46283,2024-11-20,24.09,UPI
16438,19550,2024-01-26,33.14,Wallet
1316,26301,2022-06-09,66.08,Card
27209,22771,2021-08-10,61.25,Cash
24584,8539,2020-12-03,97.07,UPI
6408,38201,2021-08-25,88.24,Wallet
37772,17211,2024-02-28,99.16,Cash
13536,25097,2022-12-29,49.39,Cash
1785,36086,2023-11-16,49.76,Wallet
34412,8814,2024-11-06,61.03,Wallet
5122,19569,2022-10-07,26.51,UPI
42444,38046,2024-11-19,7.12,Card
42257,39234,2021-07-30,97.64,Cash
3292,29125,2022-08-01,79.26,Cash
9023,5840,2021-01-20,93.98,Cash
47364,28694,2023-02-26,48.05,UPI
35541,40039,2022-10-07,73.72,Card
31619,34022,2022-02-04,54.62,Card
46622,1981,2022-12-21,22.22,UPI
16065,10064,2021-04-27,14.79,Wallet
3650,21981,2021-08-20,46.57,Card
37119,22469,2024-11-25,81.91,Card
8075,7772,2020-11-05,63.44,Cash
2373,37097,2023-07-21,31.18,Card
37841,15398,2022-03-11,88.7,Cash
38091,2365,2021-01-29,18.6,UPI
15300,25168,2023-04-20,17.25,Cash
4259,25836,2021-07-29,53.64,Cash
5607,44578,2023-06-29,82.14,Cash
18117,31676,2024-10-30,81.22,Card
15835,28409,2024-03-17,48.35,Card
46025,20338,2023-08-21,22.52,Cash
12843,9208,2020-05-30,64.69,UPI
2826,43737,2022-09-08,94.07,Cash
46248,32406,2021-11-04,31.49,UPI
29967,31347,2024-12-17,20.93,Cash
24691,30845,2021-06-18,97.42,UPI
26009,14650,2024-11-21,78.41,Wallet
11070,40305,2023-10-05,84.51,Wallet
2002,22294,2022-02-28,46.04,Card
32072,12538,2024-05-10,61.89,UPI
21298,7314,2022-09-29,77.4,UPI
38769,9434,2022-06-25,99.62,UPI
22093,16001,2021-12-12,10.91,Cash
5237,15489,2024-06-27,36.65,Card
3104,33015,2020-04-30,58.86,UPI
9594,29976,2020-10-02,57.46,Cash
26718,47222,2021-02-21,85.57,UPI
5606,11800,2020-05-18,60.74,Cash
28229,36893,2024-09-19,58.07,Card
41731,18509,2023-06-01,67.65,Wallet
1291,42631,2021-07-13,59.25,UPI
2396,2891,2022-04-27,83.35,UPI
21385,43494,2021-05-31,78.87,UPI
17344,4565,2020-08-05,32.16,Cash
42822,23226,2023-04-28,53.13,Cash
740,29990,2020-10-17,37.06,Card
6052,45060,2024-11-09,7.34,Wallet
19780,46709,2022-09-15,54.88,Wallet
13368,11188,2023-04-21,21.53,Card
32670,41796,2021-08-13,47.33,Card
28995,40550,2020-03-27,42.43,UPI
18655,30254,2023-05-26,60.01,UPI
46153,1222,2021-07-03,84.66,Cash
45822,46020,2022-03-21,46.36,UPI
43927,18501,2023-09-24,77.0,UPI
40743,44205,2021-11-08,37.88,Card
23534,21401,2020-05-02,70.05,Wallet
13489,8905,2022-02-10,28.04,Wallet
3240,49140,2023-01-28,28.14,Wallet
24039,46841,2020-11-26,89.77,Wallet
29458,14626,2024-04-13,89.5,UPI
13200,4828,2020-07-18,67.3,Cash
33284,47113,2023-02-05,82.34,Cash
32011,22916,2020-11-27,74.0,Wallet
41652,7984,2022-09-08,91.7,Card
24993,36252,2023-08-20,46.45,UPI
37642,38951,2022-12-20,91.88,Wallet
9686,14676,2023-05-08,34.19,UPI
29005,45442,2022-06-20,66.43,Cash
46303,11992,2024-06-20,32.2,Cash
42553,3630,2023-02-23,79.95,Wallet
46183,21243,2023-04-05,68.81,Cash
7567,36993,2020-11-23,22.17,Cash
27859,42609,2023-06-03,24.08,Wallet
48626,11239,2021-01-09,75.72,Wallet
447,12813,2024-09-22,79.12,UPI
40626,26122,2020-09-30,25.54,UPI
44421,31619,2024-02-01,46.22,Cash
19979,44875,2021-07-07,56.7,Cash
23971,24373,2024-11-02,77.83,UPI
28433,14756,2023-05-25,10.44,UPI
37101,2476,2022-07-08,89.67,UPI
24829,3285,2023-03-01,15.05,Card
47793,21751,2023-04-08,94.74,Wallet
33360,41000,2023-04-22,87.34,Card
44997,30805,2022-11-14,82.72,Wallet
46250,31172,2020-02-02,39.89,UPI
627,12029,2022-02-24,96.8,UPI
1479,18710,2023-11-10,70.64,UPI
38249,28811,2021-11-03,46.58,Card
47886,7346,2020-11-10,49.52,Cash
34157,25754,2024-10-12,24.79,Cash
43895,26907,2023-05-07,70.83,UPI
35412,11054,2022-10-12,75.54,Card
27522,16302,2024-12-15,6.05,Card
44527,34374,2020-12-07,21.99,UPI
29117,27254,2023-01-26,88.44,Wallet
2253,5901,2022-10-10,76.52,Cash
25151,48766,2024-04-10,94.22,Card
24052,30917,2020-09-02,92.88,Card
5652,48692,2021-02-27,25.76,UPI
24486,37012,2023-08-28,93.92,Wallet
9,47270,2022-01-28,69.57,UPI
4546,44374,2022-06-20,83.17,UPI
42786,22330,2023-02-20,33.12,Card
42685,21531,2020-01-28,71.41,UPI
19880,16656,2020-08-21,98.23,Cash
8601,25705,2021-05-12,73.39,Card
48367,43251,2022-02-23,27.1,UPI
735,24376,2020-02-28,61.19,UPI
13501,32948,2021-02-15,85.34,Wallet
35615,25533,2020-04-02,87.76,Card
49346,11770,2023-10-12,51.0,Cash
37544,28858,2023-05-05,85.29,UPI
2924,24040,2020-05-08,41.84,Cash
16099,40523,2021-10-19,51.86,Card
18751,25721,2020-05-18,85.94,UPI
46515,48141,2024-06-14,26.7,Wallet
21378,32263,2023-04-16,26.72,Cash
27924,38689,2022-02-23,22.61,Cash
41646,23462,2023-01-04,78.84,Wallet
11160,1707,2023-02-14,88.04,Wallet
21328,44007,2022-09-08,74.49,Cash
48401,15935,2024-08-30,19.12,Cash
37523,11385,2021-01-17,8.25,Wallet
24970,6073,2022-03-29,63.79,Card
18589,15110,2021-05-03,6.12,Card
39407,46691,2022-10-08,91.33,UPI
44874,22453,2020-01-03,72.65,Card
26417,11174,2021-05-10,9.15,UPI
12974,25616,2024-11-20,96.93,UPI
20139,29044,2024-04-27,42.23,UPI
21953,1341,2020-12-24,56.03,UPI
30290,11197,2020-10-17,97.14,Wallet
46387,42503,2020-07-17,34.59,UPI
18363,24754,2024-03-17,32.52,Cash
13216,28395,2024-11-13,96.98,Wallet
12583,25743,2023-10-05,32.74,Card
15726,8568,2024-07-09,78.12,UPI
24281,49815,2024-07-13,14.73,Card
49831,31121,2020-01-19,56.08,Wallet
14823,45359,2023-07-18,68.51,UPI
24110,16475,2023-03-09,49.29,Cash
28249,22903,2021-10-27,55.0,UPI
42024,18757,2024-06-10,45.12,UPI
30295,7819,2021-03-07,99.05,Cash
15535,45267,2021-11-13,52.42,Card
5674,36794,2020-11-14,21.81,Card
43771,10425,2021-02-19,23.05,Card
18804,21719,2023-10-23,96.97,Wallet
14923,27793,2020-12-02,61.61,UPI
42393,40663,2022-01-14,69.11,UPI
17257,15847,2021-07-12,51.01,Wallet
35695,24942,2024-05-23,94.28,UPI
27335,31999,2023-03-22,65.78,UPI
22771,19163,2024-02-25,9.55,UPI
19278,47666,2020-11-06,56.78,Cash
1827,1770,2024-05-10,52.77,Wallet
9849,32480,2020-01-09,22.68,Card
24483,10261,2022-05-15,32.97,Wallet
49797,29002,2024-01-26,30.02,Cash
30940,22495,2023-07-17,22.96,UPI
31316,46694,2022-05-08,27.35,Wallet
31035,9550,2020-12-30,10.37,Cash
34910,8137,2024-07-18,21.57,Card
4617,2281,2022-04-30,45.1,Cash
35290,49799,2020-10-12,85.64,UPI
8872,47834,2021-04-01,84.53,Card
3911,31815,2024-06-18,50.42,UPI
36456,20752,2020-11-16,59.86,Card
24239,26064,2021-08-30,93.92,Card
31594,30160,2020-02-12,9.95,Wallet
19658,31078,2022-11-11,39.28,Cash
3715,2290,2021-05-03,18.82,UPI
6163,4541,2021-07-13,52.67,Card
9936,43529,2021-12-08,85.76,Card
4464,47428,2024-08-19,98.73,Cash
19056,45384,2022-10-30,81.15,Card
13362,35612,2024-08-01,37.07,Card
41733,37344,2020-11-09,88.86,UPI
5422,15657,2022-02-28,40.33,UPI
13291,30852,2021-05-22,40.13,Wallet
21554,18356,2020-01-02,92.36,Cash
9272,33810,2021-07-22,17.23,UPI
4341,2844,2023-05-18,70.83,Card
3829,25111,2020-07-13,77.93,UPI
30421,16882,2024-03-13,75.87,UPI
8502,22412,2021-08-08,49.81,UPI
8948,24507,2023-05-05,11.13,Cash
17134,20462,2021-07-31,28.17,UPI
30588,40103,2020-04-16,78.31,Card
15557,3199,2022-01-13,54.04,Wallet
23146,1644,2021-09-22,91.24,Wallet
20253,39675,2020-03-31,73.7,UPI
25022,4372,2023-04-22,89.56,Card
38408,11891,2023-12-07,52.09,Cash
21244,47227,2024-11-04,58.95,UPI
26263,11179,2021-12-23,79.64,Card
28137,28137,2024-12-19,55.97,Wallet
32472,31845,2020-03-29,97.37,Cash
39846,4267,2020-02-10,34.17,Cash
23042,2242,2020-03-08,35.19,Card
34924,6816,2021-10-30,20.54,Wallet
30984,10164,2024-09-03,60.85,UPI
11468,18689,2024-04-28,43.76,UPI
36947,41746,2024-09-18,63.25,UPI
32724,48178,2024-07-16,66.13,Wallet
16245,30714,2023-04-05,28.23,UPI
40744,32644,2022-09-21,70.16,UPI
33864,41290,2020-02-29,33.69,Cash
41529,47223,2022-07-28,33.44,UPI
41678,22388,2020-09-21,10.26,Wallet
28759,1503,2020-11-17,27.6,UPI
24438,17114,2020-04-02,67.01,Card
22012,18717,2023-10-31,9.23,Cash
14707,7071,2022-03-24,99.31,Cash
13454,44028,2021-11-01,81.01,Card
9574,30987,2020-08-17,53.69,Wallet
1033,49932,2020-04-30,91.88,Card
10780,17424,2023-11-16,72.41,Cash
20611,9888,2021-07-14,27.62,UPI
41375,37413,2024-03-18,29.12,Card
44078,4131,2024-10-25,76.74,UPI
38141,16546,2020-12-17,49.3,Card
2988,28296,2023-02-05,50.8,Cash
1819,45890,2020-05-28,48.95,Cash
13297,12444,2023-07-10,91.86,UPI
4028,26713,2021-11-08,76.47,Wallet
18828,41001,2023-03-02,52.71,Cash
33397,31621,2020-03-30,25.43,Wallet
20497,33051,2021-02-10,64.05,Cash
29232,26937,2023-09-19,67.2,UPI
13144,45247,2020-06-07,11.81,Card
12402,13230,2021-03-04,6.25,Cash
4623,5112,2021-06-24,62.44,Card
42273,14778,2024-10-05,92.02,Wallet
36089,35101,2023-05-20,25.24,UPI
22047,37038,2024-12-29,74.54,Card
21188,46983,2020-10-13,36.07,Cash
21050,38861,2021-01-25,67.71,UPI
21915,10356,2020-03-20,37.89,Card
31662,8409,2022-01-28,30.2,Wallet
21294,39925,2021-01-21,32.0,Cash
12172,10572,2024-05-10,60.32,Card
9245,14182,2023-11-10,30.04,Wallet
27225,14056,2023-10-31,20.17,Card
32728,7323,2023-11-21,80.83,Card
36035,22037,2023-03-21,97.45,Cash
19211,42809,2021-05-24,73.74,UPI
40778,44389,2023-01-07,21.13,UPI
1999,29256,2021-09-24,32.35,Cash
34337,48682,2024-09-23,90.7,UPI
47511,3279,2023-03-16,9.26,Wallet
4665,10487,2023-03-11,16.07,UPI
38936,49126,2020-03-10,74.32,Cash
6631,14831,2020-05-01,87.95,Card
41189,28103,2021-06-19,6.13,UPI
31395,19551,2021-12-11,61.71,Wallet
25227,41251,2021-05-04,37.76,UPI
38682,7519,2022-11-12,92.94,Card
26528,39259,2022-10-21,18.64,Wallet
24793,35802,2022-12-16,98.16,UPI
38272,1468,2021-08-20,25.51,UPI
26878,28934,2024-04-17,91.31,Wallet
7501,38101,2021-09-01,6.12,Cash
33762,29818,2022-02-17,46.07,Wallet
36635,39116,2021-10-10,53.03,Card
37535,29370,2021-11-07,90.15,Wallet
13970,5699,2020-02-15,90.28,UPI
36557,37366,2021-05-28,69.79,UPI
29751,10281,2021-01-12,36.34,Cash
13582,2097,2020-05-07,77.11,Card
39040,22679,2024-09-04,65.63,UPI
25463,36664,2022-11-08,59.12,Cash
26481,15745,2021-07-20,72.52,UPI
14084,3445,2021-10-20,82.34,Wallet
15430,14171,2022-01-19,36.41,Card
36293,35478,2023-01-18,75.27,Card
48374,16529,2020-01-03,86.93,Card
28582,7748,2021-02-05,18.19,UPI
6556,24743,2020-06-13,87.98,Card
265,19178,2022-09-13,56.29,Cash
23940,17037,2020-12-21,40.49,Wallet
10855,12962,2021-12-04,84.77,UPI
18287,3734,2020-06-19,37.88,UPI
5308,28033,2022-02-18,73.73,Wallet
45296,2361,2024-05-17,83.32,Cash
36304,7004,2023-01-13,73.53,UPI
28890,44670,2021-02-11,45.42,Cash
3756,22264,2021-08-30,95.26,UPI
46913,42977,2021-07-02,87.84,UPI
48942,26055,2022-04-15,77.44,Card
35828,46377,2024-10-12,90.44,UPI
22840,27900,2023-06-08,27.11,UPI
27138,4563,2021-11-11,8.75,UPI
46439,45265,2020-05-17,44.89,Wallet
25984,36225,2024-05-03,66.5,Card
33050,15428,2022-12-08,14.76,Card
36517,23216,2022-07-31,72.94,Wallet
43527,45436,2022-11-08,54.73,Cash
19698,22050,2024-03-01,44.85,UPI
18995,28516,2023-08-16,52.7,UPI
7888,19352,2022-04-12,71.45,Wallet
36773,4344,2024-11-07,8.82,Card
13742,12117,2020-02-25,99.78,Cash
9278,44741,2023-10-20,5.49,Card
48505,15214,2022-06-22,29.31,Cash
23529,49863,2023-08-11,67.64,Cash
9371,40367,2022-01-25,70.69,UPI
47153,33059,2020-03-08,18.69,Cash
32910,43414,2021-12-12,33.18,UPI
34782,11964,2022-11-22,69.94,UPI
30092,15929,2021-05-28,83.31,UPI
39199,47381,2022-02-13,85.3,UPI
9519,39166,2021-10-15,60.11,Cash
12151,38333,2020-06-06,50.35,Cash
12833,31639,2022-07-10,15.43,Cash
26358,15564,2020-04-02,69.7,Wallet
47590,21405,2023-08-12,71.23,Card
48525,6144,2023-04-13,74.03,Cash
45243,9174,2024-02-21,87.0,UPI
14458,29545,2020-06-14,61.11,Card
2807,31034,2023-03-19,37.8,Wallet
6311,29407,2023-05-12,94.14,Wallet
24571,27125,2020-08-18,40.93,Wallet
25014,23801,2021-10-06,15.58,UPI
1521,6182,2021-09-06,89.4,Wallet
44506,33573,2022-04-10,49.27,Cash
40584,47642,2021-09-29,9.66,Wallet
13868,3689,2022-01-27,32.61,Cash
27556,34057,2021-02-09,89.58,UPI
49506,19357,2021-06-05,89.24,Card
45523,42524,2022-04-28,33.18,Card
40391,36439,2021-01-03,7.57,Card
4762,9889,2020-12-06,61.17,Cash
38499,20243,2023-02-03,54.94,Cash
23147,30930,2020-10-12,17.72,Card
46369,8542,2021-10-08,93.52,UPI
2858,23008,2022-03-28,98.42,Card
12925,15907,2023-08-06,39.07,Card
6885,4834,2020-09-28,65.59,Card
10120,5803,2024-06-18,77.13,Card
15603,35019,2023-09-16,67.95,Wallet
34357,27089,2023-10-05,5.95,UPI
15862,28237,2020-12-19,31.32,Card
29853,37853,2023-01-17,76.78,UPI
20837,16858,2020-08-27,65.19,UPI
41257,13590,2022-02-14,40.99,Wallet
5454,1493,2021-01-26,77.89,Cash
20115,5891,2020-04-08,51.25,Wallet
10743,18509,2022-09-22,75.33,Cash
21981,21599,2020-03-16,56.96,Card
32377,24598,2020-03-28,27.85,Card
37474,27319,2021-02-02,58.3,Card
27952,12713,2022-12-15,77.18,UPI
10004,20906,2020-04-28,82.35,Cash
35611,12525,2020-03-19,93.52,UPI
31593,7329,2022-10-05,40.14,Card
11830,49564,2021-10-17,63.42,UPI
37458,40616,2024-04-23,92.27,Wallet
9035,41738,2020-01-23,26.36,UPI
42998,7976,2022-10-18,57.06,Card
9829,7511,2023-03-10,44.27,Card
4119,25385,2024-08-06,49.5,Card
17080,11660,2024-07-25,47.27,UPI
15046,4401,2020-01-24,86.21,Wallet
40820,16988,2020-04-21,93.13,Wallet
46176,30549,2020-06-30,76.95,Cash
48403,6305,2024-04-11,49.04,UPI
18490,25832,2022-04-25,19.52,Cash
19656,48221,2024-06-28,18.3,Wallet
1424,47887,2022-07-23,13.27,Card
21578,4947,2023-03-20,19.2,Wallet
19564,22929,2021-01-31,79.1,Cash
40752,46601,2020-11-12,24.52,UPI
19567,22318,2024-10-17,97.97,Wallet
42283,40005,2020-06-08,22.53,UPI
30083,45697,2020-03-11,5.03,Cash
4826,43836,2023-03-19,40.29,UPI
14721,8170,2024-01-11,23.1,Wallet
33858,39227,2024-05-10,37.34,Card
48262,14985,2020-06-16,79.94,Card
6374,24306,2022-10-15,32.34,UPI
19570,28310,2024-06-21,89.17,UPI
29025,33018,2023-09-26,5.62,Wallet
17593,39748,2023-03-29,41.84,Card
44894,15236,2024-01-03,95.75,Wallet
19126,31791,2024-08-06,34.15,Card
23731,4153,2021-06-15,72.19,Card
16518,40408,2022-06-16,66.17,UPI
36187,6083,2020-07-08,52.65,Cash
12934,36832,2022-01-27,11.28,Wallet
47822,47631,2021-01-20,77.03,Wallet
8343,32884,2021-01-08,80.62,Wallet
3863,37894,2020-05-28,53.89,Cash
20961,22619,2021-09-11,26.51,Card
18988,12067,2024-10-23,28.07,UPI
4045,16393,2023-09-14,72.56,Cash
1376,35992,2020-01-20,75.16,Wallet
25318,42375,2023-03-26,34.99,Wallet
29304,36255,2024-06-15,36.2,UPI
1336,46081,2020-11-29,15.07,Cash
21658,25070,2022-09-14,81.16,Card
38499,34546,2021-01-28,96.08,Cash
37278,17946,2021-10-12,7.56,Card
2545,44599,2024-07-12,68.29,Wallet
45747,9512,2021-12-09,82.51,UPI
6590,46737,2023-06-11,6.17,Card
17223,25708,2020-02-16,45.12,Card
1820,47194,2021-07-12,25.84,Wallet
38707,18176,2023-08-23,16.57,Card
14530,20033,2022-04-11,95.2,UPI
1274,5130,2021-01-03,73.73,Card
11450,13892,2023-09-27,74.83,Cash
7566,34528,2022-09-10,58.02,Card
47054,32355,2023-08-01,94.12,Card
48217,37960,2023-01-04,24.74,Wallet
24792,12927,2022-07-10,55.15,Wallet
22728,21391,2020-01-15,68.73,Cash
20271,43517,2020-02-15,85.57,Cash
26461,26768,2020-06-12,21.73,UPI
13537,34275,2023-04-14,89.13,Card
25440,38223,2021-10-01,86.5,UPI
46813,37520,2020-01-24,65.76,UPI
23827,45663,2023-12-16,79.08,UPI
520,35278,2024-03-05,66.77,Wallet
7676,28532,2023-11-17,45.56,UPI
36572,31323,2023-01-08,60.27,Wallet
44438,8965,2020-06-16,78.03,UPI
30170,21799,2023-01-15,39.83,UPI
20268,4083,2024-11-16,72.32,UPI
28163,18623,2023-07-10,8.86,Wallet
14278,34124,2022-03-16,82.48,Cash
10411,36731,2021-05-30,29.64,Card
47390,48536,2023-06-24,40.69,Card
25599,7501,2022-09-27,71.71,UPI
18424,31427,2024-03-04,96.73,Cash
1249,36739,2020-05-18,40.26,UPI
48369,47767,2024-04-28,86.17,Cash
43995,49099,2021-11-11,26.96,Card
11919,42020,2022-04-09,37.35,Cash
15514,30918,2021-08-06,56.15,Wallet
36647,28750,2020-12-20,36.68,UPI
27447,3928,2021-04-06,42.59,Wallet
1118,27416,2021-05-28,92.62,Cash
3417,47075,2021-01-21,39.51,Cash
37080,42395,2024-10-07,65.68,Cash
35719,42652,2023-05-01,93.22,UPI
38640,15895,2023-03-10,20.55,Cash
8708,31068,2020-12-08,55.1,Wallet
18556,9904,2023-02-21,11.54,UPI
45985,39187,2024-02-18,66.03,Card
17942,17877,2024-04-06,41.75,Card
21564,1451,2023-09-28,17.99,Cash
13698,8044,2020-09-07,95.5,Wallet
19224,10219,2020-11-17,87.56,Card
38922,49963,2022-09-12,9.11,Card
32898,11418,2020-05-27,72.85,Wallet
18610,17794,2024-11-06,84.57,Card
13660,38765,2020-12-06,46.19,Cash
12926,17902,2023-10-24,11.32,UPI
46696,30985,2022-12-08,47.87,Cash
14058,5141,2023-03-04,5.41,Cash
47670,18967,2020-11-29,6.57,Wallet
21342,18138,2022-09-17,76.93,Cash
24914,46522,2023-02-13,54.54,Cash
46312,17195,2024-10-04,23.68,Cash
18564,11309,2021-09-04,25.19,UPI
7977,40217,2022-06-22,91.78,Wallet
26716,8015,2024-12-13,14.46,Card
2731,26210,2023-08-23,69.1,Cash
9628,34547,2021-09-07,89.96,UPI
3175,34403,2022-09-29,31.27,Card
33726,22394,2022-06-10,92.15,Wallet
1949,28845,2021-09-25,47.19,Wallet
9847,34931,2024-04-10,66.72,Cash
42326,3470,2020-12-22,89.27,Card
9709,36217,2022-02-08,52.07,Card
3326,21558,2020-09-10,61.69,Wallet
21329,34144,2021-10-01,67.55,Cash
37795,43452,2021-11-03,21.89,Card
14055,23513,2021-09-20,94.98,Wallet
47462,3347,2020-09-24,66.52,Cash
38760,27580,2024-03-30,86.67,Cash
186,16100,2023-06-12,90.9,Wallet
34627,26968,2024-03-26,32.72,UPI
20853,27517,2023-06-09,17.43,Wallet
677,44698,2022-12-22,75.38,Cash
26422,29021,2024-08-04,59.26,UPI
41854,36470,2020-07-16,70.96,Wallet
40629,2054,2021-06-20,47.54,Wallet
27144,8566,2024-08-15,7.09,Wallet
3834,41703,2021-08-03,50.89,Cash
21710,45940,2023-07-12,76.47,UPI
14804,46268,2021-04-23,62.36,Cash
10887,14451,2023-01-31,61.65,Card
23520,21492,2023-03-05,70.32,Cash
26050,39870,2024-06-12,13.15,UPI
33073,12527,2020-01-26,97.73,Card
5014,35942,2024-09-30,31.73,Card
2373,48566,2021-09-05,53.53,Card
37133,26885,2022-08-03,13.84,Cash
36176,48841,2023-08-29,31.04,Card
30181,13600,2020-05-31,90.8,Cash
34209,31218,2022-09-03,85.29,Card
26426,25198,2024-04-03,69.58,UPI
2889,44674,2022-04-28,50.69,UPI
38842,30164,2024-03-15,86.57,UPI
35276,3301,2020-06-20,50.26,Card
42836,25275,2021-11-24,44.77,UPI
6151,32865,2023-04-08,91.99,Card
13156,49109,2021-01-14,56.83,UPI
10995,1873,2022-11-06,96.81,UPI
15323,38383,2020-12-05,44.03,Wallet
49047,16239,2024-10-20,24.16,Wallet
41904,22766,2022-01-26,30.86,UPI
26366,3581,2022-09-25,82.57,UPI
49932,35495,2021-09-29,51.72,Wallet
